gene,species,replicate,exprval
82,4967,R1,3
82,4972,R1,0
82,4977,R1,4
82,4979,R1,1
82,4981,R1,3
82,4983,R1,9
82,4984,R1,6
82,4990,R1,7
82,4991,R1,13
82,4995,R1,6
82,4996,R1,7
82,4997,R1,6
82,5000,R1,2
82,5002,R1,5
82,5011,R1,3
82,5014,R1,12
82,5017,R1,10
82,5019,R1,9
82,5020,R1,13
82,5022,R1,1
82,5025,R1,1
82,5026,R1,6
82,5027,R1,12
82,5033,R1,4
82,5040,R1,8
82,5043,R1,10
82,5044,R1,9
82,5047,R1,4
82,5051,R1,7
82,5052,R1,3
82,5069,R1,4
82,5070,R1,5
82,5076,R1,7
82,5080,R1,0
82,5084,R1,0
82,5087,R1,7
82,5088,R1,8
82,5089,R1,0
82,5092,R1,8
82,5095,R1,6
82,5096,R1,1
82,5097,R1,0
82,5099,R1,1
82,5100,R1,0
82,5103,R1,2
82,5106,R1,2
82,5107,R1,4
82,5108,R1,3
82,5109,R1,8
82,5111,R1,6
82,5115,R1,5
82,5120,R1,0
82,5121,R1,7
82,5125,R1,4
82,5126,R1,7
82,5127,R1,0
82,5132,R1,2
82,5147,R1,2
82,5149,R1,3
82,5150,R1,2
82,5151,R1,8
82,5153,R1,4
82,5157,R1,12
82,5161,R1,0
82,5168,R1,5
82,5170,R1,3
82,5174,R1,4
82,5175,R1,3
82,5180,R1,5
82,5181,R1,1
82,5182,R1,2
82,5189,R1,4
82,5190,R1,0
82,5193,R1,1
82,5196,R1,2
82,5197,R1,3
82,5206,R1,6
82,5209,R1,13
82,5211,R1,9
82,5215,R1,6
82,5237,R1,2
82,5238,R1,4
82,5239,R1,6
82,5240,R1,4
82,5242,R1,8
82,5244,R1,0
82,5245,R1,12
82,5249,R1,9
82,5254,R1,0
82,5255,R1,9
82,5259,R1,2
82,5261,R1,1
82,5265,R1,0
82,5268,R1,2
82,5271,R1,0
82,5275,R1,8
82,5282,R1,7
82,5288,R1,6
82,5289,R1,12
82,5295,R1,4
82,5297,R1,4
82,5298,R1,1
82,5301,R1,4
82,5303,R1,2
82,5304,R1,6
82,5312,R1,5
82,5318,R1,0
82,5322,R1,4
82,5324,R1,5
82,5325,R1,0
82,5327,R1,1
82,5333,R1,10
82,5336,R1,10
82,5339,R1,2
82,5341,R1,7
82,5345,R1,1
82,5346,R1,1
82,5348,R1,1
82,5349,R1,0
82,5351,R1,3
82,5353,R1,1
82,5356,R1,13
82,5357,R1,3
82,5364,R1,0
82,5365,R1,6
82,5366,R1,6
82,5371,R1,2
82,5375,R1,0
82,5378,R1,2
82,5383,R1,0
82,5385,R1,6
82,5391,R1,9
82,5400,R1,2
82,5401,R1,0
82,5402,R1,0
82,5404,R1,7
82,5405,R1,3
82,5407,R1,10
82,5421,R1,7
82,5426,R1,5
82,5436,R1,9
82,5438,R1,4
82,5443,R1,6
82,5447,R1,7
82,5449,R1,8
82,5450,R1,8
82,5461,R1,6
82,5462,R1,5
82,5464,R1,8
82,5465,R1,5
82,5470,R1,7
82,5475,R1,10
82,5479,R1,9
82,5483,R1,8
82,5484,R1,11
82,5485,R1,14
82,5487,R1,2
82,5490,R1,6
82,5491,R1,9
82,5495,R1,7
82,5499,R1,8
82,5510,R1,9
82,5515,R1,3
82,5517,R1,7
82,5518,R1,10
82,5522,R1,10
82,5523,R1,2
82,5525,R1,13
82,5527,R1,2
82,5528,R1,3
82,5529,R1,13
82,5531,R1,6
82,5533,R1,9
82,5538,R1,6
82,5540,R1,10
83,4895,R1,6
83,4903,R1,2
83,4905,R1,7
83,4909,R1,3
83,4910,R1,7
83,4915,R1,2
83,4916,R1,1
83,4918,R1,4
83,4919,R1,6
83,4921,R1,1
83,4929,R1,1
83,4930,R1,1
83,4934,R1,4
83,4942,R1,0
83,4945,R1,2
83,4951,R1,0
83,4956,R1,1
83,4959,R1,6
83,4966,R1,5
83,4967,R1,6
83,4972,R1,11
83,4977,R1,2
83,4979,R1,9
83,4981,R1,5
83,4983,R1,0
83,4984,R1,0
83,4990,R1,0
83,4991,R1,3
83,4995,R1,6
83,4996,R1,6
83,4997,R1,3
83,5000,R1,0
83,5002,R1,4
83,5011,R1,18
83,5014,R1,0
83,5017,R1,4
83,5019,R1,2
83,5020,R1,2
83,5022,R1,7
83,5025,R1,2
83,5026,R1,3
83,5027,R1,9
83,5033,R1,13
83,5040,R1,5
83,5043,R1,5
83,5044,R1,4
83,5047,R1,3
83,5051,R1,15
83,5052,R1,10
83,5069,R1,0
83,5070,R1,0
83,5076,R1,6
83,5080,R1,3
83,5084,R1,15
83,5087,R1,0
83,5088,R1,0
83,5089,R1,3
83,5092,R1,3
83,5095,R1,1
83,5096,R1,0
83,5097,R1,0
83,5099,R1,12
83,5100,R1,6
83,5103,R1,7
83,5106,R1,7
83,5107,R1,0
83,5108,R1,0
83,5109,R1,1
83,5111,R1,15
83,5115,R1,6
83,5120,R1,0
83,5121,R1,4
83,5125,R1,2
83,5126,R1,2
83,5127,R1,5
83,5132,R1,4
83,5147,R1,0
83,5149,R1,4
83,5150,R1,3
83,5151,R1,0
83,5153,R1,16
83,5157,R1,0
83,5161,R1,0
83,5168,R1,1
83,5170,R1,3
83,5174,R1,2
83,5175,R1,17
83,5180,R1,7
83,5181,R1,0
83,5182,R1,0
83,5189,R1,3
83,5190,R1,4
83,5193,R1,17
83,5196,R1,0
83,5197,R1,4
83,5206,R1,3
83,5209,R1,0
83,5211,R1,1
83,5215,R1,1
83,5237,R1,4
83,5238,R1,4
83,5239,R1,1
83,5240,R1,0
83,5242,R1,5
83,5244,R1,3
83,5245,R1,5
83,5249,R1,0
83,5254,R1,0
83,5255,R1,6
83,5259,R1,10
83,5261,R1,5
83,5265,R1,14
83,5268,R1,2
83,5271,R1,7
83,5275,R1,5
83,5282,R1,2
83,5288,R1,7
83,5289,R1,0
83,5295,R1,0
83,5297,R1,3
83,5298,R1,2
83,5301,R1,4
83,5303,R1,0
83,5304,R1,1
83,5312,R1,2
83,5318,R1,14
83,5322,R1,2
83,5324,R1,4
83,5325,R1,15
83,5327,R1,10
83,5333,R1,2
83,5336,R1,4
83,5339,R1,1
83,5341,R1,8
83,5345,R1,13
83,5346,R1,11
83,5348,R1,7
83,5349,R1,0
83,5351,R1,4
83,5353,R1,7
83,5356,R1,1
83,5357,R1,12
83,5364,R1,0
83,5365,R1,6
83,5366,R1,1
83,5371,R1,0
83,5375,R1,1
83,5378,R1,13
83,5383,R1,14
83,5385,R1,4
83,5391,R1,0
83,5400,R1,7
83,5401,R1,1
83,5402,R1,3
83,5404,R1,7
83,5405,R1,18
83,5407,R1,3
83,5421,R1,5
83,5426,R1,9
83,5436,R1,15
83,5438,R1,9
83,5443,R1,5
83,5447,R1,7
83,5449,R1,7
83,5450,R1,16
83,5461,R1,8
83,5462,R1,4
83,5464,R1,12
83,5465,R1,12
83,5470,R1,6
83,5475,R1,8
83,5479,R1,5
83,5483,R1,10
83,5484,R1,9
83,5485,R1,4
83,5487,R1,8
83,5490,R1,2
83,5491,R1,11
83,5495,R1,7
83,5499,R1,11
83,5510,R1,6
83,5515,R1,7
83,5517,R1,16
83,5518,R1,12
83,5522,R1,9
83,5523,R1,10
83,5525,R1,10
83,5527,R1,6
83,5528,R1,6
83,5529,R1,8
83,5531,R1,12
83,5533,R1,4
83,5538,R1,7
83,5540,R1,3
84,4895,R1,0
84,4903,R1,4
84,4905,R1,6
84,4909,R1,5
84,4910,R1,6
84,4915,R1,7
84,4916,R1,11
84,4918,R1,9
84,4919,R1,2
84,4921,R1,0
84,4929,R1,19
84,4930,R1,11
84,4934,R1,14
84,4942,R1,0
84,4945,R1,1
84,4951,R1,3
84,4956,R1,0
84,4959,R1,1
84,4966,R1,7
84,4967,R1,2
84,4972,R1,8
84,4977,R1,5
84,4979,R1,8
84,4981,R1,10
84,4983,R1,6
84,4984,R1,2
84,4990,R1,12
84,4991,R1,0
84,4995,R1,1
84,4996,R1,8
84,4997,R1,11
84,5000,R1,3
84,5002,R1,3
84,5011,R1,1
84,5014,R1,0
84,5017,R1,0
84,5019,R1,11
84,5020,R1,12
84,5022,R1,0
84,5025,R1,1
84,5026,R1,4
84,5027,R1,0
84,5033,R1,0
84,5040,R1,8
84,5043,R1,0
84,5044,R1,0
84,5047,R1,2
84,5051,R1,0
84,5052,R1,0
84,5069,R1,0
84,5070,R1,3
84,5076,R1,0
84,5080,R1,5
84,5084,R1,16
84,5087,R1,5
84,5088,R1,1
84,5089,R1,2
84,5092,R1,0
84,5095,R1,0
84,5096,R1,0
84,5097,R1,1
84,5099,R1,2
84,5100,R1,4
84,5103,R1,4
84,5106,R1,0
84,5107,R1,1
84,5108,R1,0
84,5109,R1,6
84,5111,R1,8
84,5115,R1,8
84,5120,R1,8
84,5121,R1,0
84,5125,R1,15
84,5126,R1,14
84,5127,R1,9
84,5132,R1,3
84,5147,R1,1
84,5149,R1,4
84,5150,R1,2
84,5151,R1,0
84,5153,R1,7
84,5157,R1,1
84,5161,R1,1
84,5168,R1,0
84,5170,R1,1
84,5174,R1,0
84,5175,R1,9
84,5180,R1,0
84,5181,R1,1
84,5182,R1,1
84,5189,R1,0
84,5190,R1,0
84,5193,R1,8
84,5196,R1,7
84,5197,R1,5
84,5206,R1,4
84,5209,R1,4
84,5211,R1,3
84,5215,R1,7
84,5237,R1,3
84,5238,R1,6
84,5239,R1,3
84,5240,R1,1
84,5242,R1,2
84,5244,R1,3
84,5245,R1,4
84,5249,R1,1
84,5254,R1,3
84,5255,R1,10
84,5259,R1,0
84,5261,R1,0
84,5265,R1,7
84,5268,R1,2
84,5271,R1,6
84,5275,R1,7
84,5282,R1,6
84,5288,R1,3
84,5289,R1,0
84,5295,R1,1
84,5297,R1,0
84,5298,R1,0
84,5301,R1,0
84,5303,R1,0
84,5304,R1,0
84,5312,R1,0
84,5318,R1,0
84,5322,R1,0
84,5324,R1,6
84,5325,R1,11
84,5327,R1,5
84,5333,R1,13
84,5336,R1,18
84,5339,R1,6
84,5341,R1,4
84,5345,R1,3
84,5346,R1,0
84,5348,R1,1
84,5349,R1,6
84,5351,R1,1
84,5353,R1,0
84,5356,R1,1
84,5357,R1,15
84,5364,R1,4
84,5365,R1,2
84,5366,R1,0
84,5371,R1,3
84,5375,R1,2
84,5378,R1,5
84,5383,R1,1
84,5385,R1,2
84,5391,R1,3
84,5400,R1,5
84,5401,R1,2
84,5402,R1,4
84,5404,R1,2
84,5405,R1,0
84,5407,R1,10
84,5421,R1,14
84,5426,R1,8
84,5436,R1,9
84,5438,R1,7
84,5443,R1,10
84,5447,R1,14
84,5449,R1,9
84,5450,R1,7
84,5461,R1,7
84,5462,R1,11
84,5464,R1,7
84,5465,R1,5
84,5470,R1,7
84,5475,R1,2
84,5479,R1,5
84,5483,R1,10
84,5484,R1,11
84,5485,R1,11
84,5487,R1,6
84,5490,R1,7
84,5491,R1,5
84,5495,R1,8
84,5499,R1,7
84,5510,R1,9
84,5515,R1,12
84,5517,R1,5
84,5518,R1,4
84,5522,R1,8
84,5523,R1,12
84,5525,R1,6
84,5527,R1,6
84,5528,R1,9
84,5529,R1,8
84,5531,R1,11
84,5533,R1,6
84,5538,R1,2
84,5540,R1,4
85,4895,R1,1
85,4903,R1,9
85,4905,R1,2
85,4909,R1,6
85,4910,R1,4
85,4915,R1,3
85,4916,R1,0
85,4918,R1,1
85,4919,R1,3
85,4921,R1,16
85,4929,R1,0
85,4930,R1,2
85,4934,R1,9
85,4942,R1,5
85,4945,R1,12
85,4951,R1,5
85,4956,R1,11
85,4959,R1,7
85,4966,R1,8
85,4967,R1,0
85,4972,R1,21
85,4977,R1,8
85,4979,R1,10
85,4981,R1,3
85,4983,R1,9
85,4984,R1,11
85,4990,R1,6
85,4991,R1,10
85,4995,R1,6
85,4996,R1,5
85,4997,R1,3
85,5000,R1,4
85,5002,R1,3
85,5011,R1,9
85,5014,R1,15
85,5017,R1,1
85,5019,R1,5
85,5020,R1,4
85,5022,R1,2
85,5025,R1,6
85,5026,R1,9
85,5027,R1,0
85,5033,R1,0
85,5040,R1,1
85,5043,R1,4
85,5044,R1,1
85,5047,R1,2
85,5051,R1,0
85,5052,R1,3
85,5069,R1,13
85,5070,R1,9
85,5076,R1,7
85,5080,R1,2
85,5084,R1,14
85,5087,R1,13
85,5088,R1,10
85,5089,R1,0
85,5092,R1,1
85,5095,R1,12
85,5096,R1,14
85,5097,R1,7
85,5099,R1,13
85,5100,R1,12
85,5103,R1,7
85,5106,R1,4
85,5107,R1,7
85,5108,R1,8
85,5109,R1,0
85,5111,R1,7
85,5115,R1,4
85,5120,R1,6
85,5121,R1,2
85,5125,R1,5
85,5126,R1,2
85,5127,R1,14
85,5132,R1,3
85,5147,R1,0
85,5149,R1,9
85,5150,R1,6
85,5151,R1,7
85,5153,R1,16
85,5157,R1,8
85,5161,R1,0
85,5168,R1,11
85,5170,R1,5
85,5174,R1,16
85,5175,R1,9
85,5180,R1,1
85,5181,R1,2
85,5182,R1,0
85,5189,R1,7
85,5190,R1,7
85,5193,R1,9
85,5196,R1,2
85,5197,R1,1
85,5206,R1,5
85,5209,R1,5
85,5211,R1,12
85,5215,R1,0
85,5237,R1,3
85,5238,R1,5
85,5239,R1,0
85,5240,R1,0
85,5242,R1,2
85,5244,R1,13
85,5245,R1,1
85,5249,R1,1
85,5254,R1,12
85,5255,R1,3
85,5259,R1,5
85,5261,R1,3
85,5265,R1,14
85,5268,R1,7
85,5271,R1,0
85,5275,R1,14
85,5282,R1,2
85,5288,R1,0
85,5289,R1,4
85,5295,R1,2
85,5297,R1,10
85,5298,R1,4
85,5301,R1,16
85,5303,R1,10
85,5304,R1,5
85,5312,R1,7
85,5318,R1,2
85,5322,R1,17
85,5324,R1,2
85,5325,R1,9
85,5327,R1,27
85,5333,R1,9
85,5336,R1,6
85,5339,R1,9
85,5341,R1,13
85,5345,R1,7
85,5346,R1,3
85,5348,R1,0
85,5349,R1,8
85,5351,R1,5
85,5353,R1,1
85,5356,R1,3
85,5357,R1,8
85,5364,R1,0
85,5365,R1,11
85,5366,R1,13
85,5371,R1,3
85,5375,R1,14
85,5378,R1,14
85,5383,R1,10
85,5385,R1,6
85,5391,R1,2
85,5400,R1,4
85,5401,R1,12
85,5402,R1,14
85,5404,R1,1
85,5405,R1,12
85,5407,R1,2
85,5421,R1,6
85,5426,R1,8
85,5436,R1,14
85,5438,R1,4
85,5443,R1,4
85,5447,R1,6
85,5449,R1,5
85,5450,R1,4
85,5461,R1,8
85,5462,R1,3
85,5464,R1,1
85,5465,R1,1
85,5470,R1,8
85,5475,R1,13
85,5479,R1,6
85,5483,R1,9
85,5484,R1,12
85,5485,R1,7
85,5487,R1,3
85,5490,R1,4
85,5491,R1,5
85,5495,R1,9
85,5499,R1,12
85,5510,R1,9
85,5515,R1,5
85,5517,R1,11
85,5518,R1,11
85,5522,R1,3
85,5523,R1,6
85,5525,R1,5
85,5527,R1,6
85,5528,R1,6
85,5529,R1,8
85,5531,R1,4
85,5533,R1,3
85,5538,R1,9
85,5540,R1,10
86,4895,R1,7
86,4903,R1,0
86,4905,R1,6
86,4909,R1,12
86,4910,R1,5
86,4915,R1,10
86,4916,R1,14
86,4918,R1,3
86,4919,R1,2
86,4921,R1,2
86,4929,R1,5
86,4930,R1,3
86,4934,R1,0
86,4942,R1,0
86,4945,R1,4
86,4951,R1,6
86,4956,R1,7
86,4959,R1,10
86,4966,R1,0
86,4967,R1,5
86,4972,R1,7
86,4977,R1,5
86,4979,R1,9
86,4981,R1,12
86,4983,R1,13
86,4984,R1,5
86,4990,R1,2
86,4991,R1,3
86,4995,R1,5
86,4996,R1,7
86,4997,R1,8
86,5000,R1,7
86,5002,R1,1
86,5011,R1,5
86,5014,R1,13
86,5017,R1,9
86,5019,R1,8
86,5020,R1,8
86,5022,R1,12
86,5025,R1,8
86,5026,R1,10
86,5027,R1,0
86,5033,R1,12
86,5040,R1,8
86,5043,R1,16
86,5044,R1,8
86,5047,R1,8
86,5051,R1,6
86,5052,R1,12
86,5069,R1,1
86,5070,R1,4
86,5076,R1,9
86,5080,R1,3
86,5084,R1,5
86,5087,R1,3
86,5088,R1,8
86,5089,R1,16
86,5092,R1,4
86,5095,R1,8
86,5096,R1,11
86,5097,R1,1
86,5099,R1,15
86,5100,R1,8
86,5103,R1,11
86,5106,R1,11
86,5107,R1,3
86,5108,R1,1
86,5109,R1,12
86,5111,R1,15
86,5115,R1,11
86,5120,R1,10
86,5121,R1,9
86,5125,R1,8
86,5126,R1,9
86,5127,R1,13
86,5132,R1,8
86,5147,R1,3
86,5149,R1,12
86,5150,R1,12
86,5151,R1,5
86,5153,R1,14
86,5157,R1,10
86,5161,R1,9
86,5168,R1,4
86,5170,R1,3
86,5174,R1,5
86,5175,R1,13
86,5180,R1,6
86,5181,R1,8
86,5182,R1,6
86,5189,R1,3
86,5190,R1,0
86,5193,R1,4
86,5196,R1,6
86,5197,R1,12
86,5206,R1,15
86,5209,R1,19
86,5211,R1,7
86,5215,R1,7
86,5237,R1,9
86,5238,R1,9
86,5239,R1,4
86,5240,R1,6
86,5242,R1,9
86,5244,R1,16
86,5245,R1,9
86,5249,R1,5
86,5254,R1,2
86,5255,R1,5
86,5259,R1,7
86,5261,R1,8
86,5265,R1,9
86,5268,R1,0
86,5271,R1,11
86,5275,R1,6
86,5282,R1,4
86,5288,R1,4
86,5289,R1,6
86,5295,R1,1
86,5297,R1,5
86,5298,R1,4
86,5301,R1,7
86,5303,R1,0
86,5304,R1,0
86,5312,R1,4
86,5318,R1,14
86,5322,R1,3
86,5324,R1,4
86,5325,R1,11
86,5327,R1,13
86,5333,R1,8
86,5336,R1,8
86,5339,R1,0
86,5341,R1,12
86,5345,R1,5
86,5346,R1,9
86,5348,R1,10
86,5349,R1,14
86,5351,R1,6
86,5353,R1,5
86,5356,R1,7
86,5357,R1,20
86,5364,R1,4
86,5365,R1,12
86,5366,R1,10
86,5371,R1,4
86,5375,R1,15
86,5378,R1,10
86,5383,R1,13
86,5385,R1,5
86,5391,R1,12
86,5400,R1,0
86,5401,R1,9
86,5402,R1,7
86,5404,R1,8
86,5405,R1,10
86,5407,R1,3
86,5421,R1,12
86,5426,R1,11
86,5436,R1,8
86,5438,R1,8
86,5443,R1,11
86,5447,R1,4
86,5449,R1,10
86,5450,R1,15
86,5461,R1,11
86,5462,R1,11
86,5464,R1,12
86,5465,R1,9
86,5470,R1,13
86,5475,R1,11
86,5479,R1,7
86,5483,R1,8
86,5484,R1,4
86,5485,R1,5
86,5487,R1,3
86,5490,R1,16
86,5491,R1,12
86,5495,R1,6
86,5499,R1,7
86,5510,R1,11
86,5515,R1,11
86,5517,R1,4
86,5518,R1,8
86,5522,R1,8
86,5523,R1,13
86,5525,R1,6
86,5527,R1,6
86,5528,R1,11
86,5529,R1,12
86,5531,R1,12
86,5533,R1,5
86,5538,R1,7
86,5540,R1,3
87,4895,R1,8
87,4903,R1,2
87,4905,R1,3
87,4909,R1,0
87,4910,R1,0
87,4915,R1,11
87,4916,R1,8
87,4918,R1,6
87,4919,R1,2
87,4921,R1,4
87,4929,R1,3
87,4930,R1,8
87,4934,R1,6
87,4942,R1,5
87,4945,R1,11
87,4951,R1,9
87,4956,R1,7
87,4959,R1,2
87,4966,R1,0
87,4967,R1,4
87,4972,R1,10
87,4977,R1,1
87,4979,R1,6
87,4981,R1,7
87,4983,R1,5
87,4984,R1,10
87,4990,R1,10
87,4991,R1,6
87,4995,R1,0
87,4996,R1,0
87,4997,R1,9
87,5000,R1,1
87,5002,R1,2
87,5011,R1,5
87,5014,R1,4
87,5017,R1,1
87,5019,R1,1
87,5020,R1,0
87,5022,R1,3
87,5025,R1,3
87,5026,R1,2
87,5027,R1,14
87,5033,R1,1
87,5040,R1,2
87,5043,R1,4
87,5044,R1,2
87,5047,R1,9
87,5051,R1,0
87,5052,R1,1
87,5069,R1,0
87,5070,R1,3
87,5076,R1,7
87,5080,R1,5
87,5084,R1,8
87,5087,R1,0
87,5088,R1,0
87,5089,R1,3
87,5092,R1,4
87,5095,R1,6
87,5096,R1,1
87,5097,R1,6
87,5099,R1,12
87,5100,R1,14
87,5103,R1,8
87,5106,R1,1
87,5107,R1,2
87,5108,R1,3
87,5109,R1,8
87,5111,R1,12
87,5115,R1,11
87,5120,R1,11
87,5121,R1,11
87,5125,R1,0
87,5126,R1,0
87,5127,R1,20
87,5132,R1,0
87,5147,R1,15
87,5149,R1,2
87,5150,R1,0
87,5151,R1,10
87,5153,R1,11
87,5157,R1,3
87,5161,R1,4
87,5168,R1,4
87,5170,R1,3
87,5174,R1,1
87,5175,R1,12
87,5180,R1,9
87,5181,R1,3
87,5182,R1,4
87,5189,R1,0
87,5190,R1,1
87,5193,R1,15
87,5196,R1,1
87,5197,R1,0
87,5206,R1,3
87,5209,R1,0
87,5211,R1,10
87,5215,R1,11
87,5237,R1,3
87,5238,R1,1
87,5239,R1,5
87,5240,R1,6
87,5242,R1,1
87,5244,R1,8
87,5245,R1,5
87,5249,R1,9
87,5254,R1,5
87,5255,R1,5
87,5259,R1,8
87,5261,R1,0
87,5265,R1,6
87,5268,R1,7
87,5271,R1,8
87,5275,R1,3
87,5282,R1,4
87,5288,R1,2
87,5289,R1,5
87,5295,R1,1
87,5297,R1,0
87,5298,R1,0
87,5301,R1,6
87,5303,R1,7
87,5304,R1,11
87,5312,R1,8
87,5318,R1,8
87,5322,R1,8
87,5324,R1,4
87,5325,R1,4
87,5327,R1,4
87,5333,R1,1
87,5336,R1,2
87,5339,R1,1
87,5341,R1,9
87,5345,R1,8
87,5346,R1,7
87,5348,R1,1
87,5349,R1,2
87,5351,R1,0
87,5353,R1,1
87,5356,R1,9
87,5357,R1,12
87,5364,R1,0
87,5365,R1,1
87,5366,R1,5
87,5371,R1,0
87,5375,R1,2
87,5378,R1,11
87,5383,R1,5
87,5385,R1,0
87,5391,R1,6
87,5400,R1,5
87,5401,R1,3
87,5402,R1,6
87,5404,R1,10
87,5405,R1,10
87,5407,R1,2
87,5421,R1,8
87,5426,R1,9
87,5436,R1,8
87,5438,R1,8
87,5443,R1,7
87,5447,R1,11
87,5449,R1,4
87,5450,R1,7
87,5461,R1,12
87,5462,R1,11
87,5464,R1,12
87,5465,R1,10
87,5470,R1,8
87,5475,R1,7
87,5479,R1,8
87,5483,R1,4
87,5484,R1,8
87,5485,R1,6
87,5487,R1,7
87,5490,R1,10
87,5491,R1,10
87,5495,R1,6
87,5499,R1,10
87,5510,R1,12
87,5515,R1,7
87,5517,R1,4
87,5518,R1,5
87,5522,R1,10
87,5523,R1,6
87,5525,R1,13
87,5527,R1,8
87,5528,R1,5
87,5529,R1,11
87,5531,R1,10
87,5533,R1,12
87,5538,R1,3
87,5540,R1,15
88,4895,R1,0
88,4903,R1,3
88,4905,R1,9
88,4909,R1,5
88,4910,R1,5
88,4915,R1,0
88,4916,R1,0
88,4918,R1,7
88,4919,R1,3
88,4921,R1,14
88,4929,R1,9
88,4930,R1,12
88,4934,R1,0
88,4942,R1,2
88,4945,R1,9
88,4951,R1,3
88,4956,R1,4
88,4959,R1,4
88,4966,R1,0
88,4967,R1,8
88,4972,R1,1
88,4977,R1,1
88,4979,R1,4
88,4981,R1,4
88,4983,R1,10
88,4984,R1,4
88,4990,R1,0
88,4991,R1,9
88,4995,R1,5
88,4996,R1,2
88,4997,R1,0
88,5000,R1,0
88,5002,R1,7
88,5011,R1,4
88,5014,R1,12
88,5017,R1,6
88,5019,R1,7
88,5020,R1,2
88,5022,R1,8
88,5025,R1,0
88,5026,R1,2
88,5027,R1,18
88,5033,R1,8
88,5040,R1,7
88,5043,R1,4
88,5044,R1,1
88,5047,R1,4
88,5051,R1,4
88,5052,R1,10
88,5069,R1,8
88,5070,R1,10
88,5076,R1,0
88,5080,R1,1
88,5084,R1,11
88,5087,R1,6
88,5088,R1,12
88,5089,R1,1
88,5092,R1,5
88,5095,R1,3
88,5096,R1,6
88,5097,R1,6
88,5099,R1,5
88,5100,R1,8
88,5103,R1,7
88,5106,R1,11
88,5107,R1,6
88,5108,R1,4
88,5109,R1,6
88,5111,R1,13
88,5115,R1,7
88,5120,R1,0
88,5121,R1,3
88,5125,R1,5
88,5126,R1,5
88,5127,R1,10
88,5132,R1,1
88,5147,R1,0
88,5149,R1,9
88,5150,R1,4
88,5151,R1,9
88,5153,R1,8
88,5157,R1,5
88,5161,R1,3
88,5168,R1,4
88,5170,R1,0
88,5174,R1,5
88,5175,R1,4
88,5180,R1,6
88,5181,R1,4
88,5182,R1,2
88,5189,R1,0
88,5190,R1,8
88,5193,R1,7
88,5196,R1,7
88,5197,R1,16
88,5206,R1,0
88,5209,R1,0
88,5211,R1,2
88,5215,R1,7
88,5237,R1,4
88,5238,R1,3
88,5239,R1,5
88,5240,R1,0
88,5242,R1,6
88,5244,R1,12
88,5245,R1,0
88,5249,R1,6
88,5254,R1,4
88,5255,R1,10
88,5259,R1,0
88,5261,R1,5
88,5265,R1,9
88,5268,R1,1
88,5271,R1,2
88,5275,R1,8
88,5282,R1,0
88,5288,R1,6
88,5289,R1,7
88,5295,R1,5
88,5297,R1,3
88,5298,R1,4
88,5301,R1,6
88,5303,R1,3
88,5304,R1,3
88,5312,R1,4
88,5318,R1,6
88,5322,R1,9
88,5324,R1,4
88,5325,R1,2
88,5327,R1,10
88,5333,R1,11
88,5336,R1,8
88,5339,R1,4
88,5341,R1,6
88,5345,R1,0
88,5346,R1,1
88,5348,R1,1
88,5349,R1,1
88,5351,R1,7
88,5353,R1,0
88,5356,R1,0
88,5357,R1,5
88,5364,R1,3
88,5365,R1,7
88,5366,R1,7
88,5371,R1,2
88,5375,R1,2
88,5378,R1,9
88,5383,R1,6
88,5385,R1,6
88,5391,R1,1
88,5400,R1,0
88,5401,R1,7
88,5402,R1,4
88,5404,R1,0
88,5405,R1,0
88,5407,R1,7
88,5421,R1,0
88,5426,R1,4
88,5436,R1,4
88,5438,R1,7
88,5443,R1,14
88,5447,R1,9
88,5449,R1,8
88,5450,R1,9
88,5461,R1,13
88,5462,R1,6
88,5464,R1,6
88,5465,R1,10
88,5470,R1,4
88,5475,R1,8
88,5479,R1,9
88,5483,R1,7
88,5484,R1,5
88,5485,R1,7
88,5487,R1,6
88,5490,R1,4
88,5491,R1,13
88,5495,R1,10
88,5499,R1,5
88,5510,R1,8
88,5515,R1,6
88,5517,R1,3
88,5518,R1,0
88,5522,R1,3
88,5523,R1,6
88,5525,R1,8
88,5527,R1,2
88,5528,R1,2
88,5529,R1,11
88,5531,R1,9
88,5533,R1,4
88,5538,R1,8
88,5540,R1,4
89,4895,R1,5
89,4903,R1,0
89,4905,R1,5
89,4909,R1,0
89,4910,R1,0
89,4915,R1,0
89,4916,R1,1
89,4918,R1,0
89,4919,R1,0
89,4921,R1,0
89,4929,R1,0
89,4930,R1,2
89,4934,R1,3
89,4942,R1,1
89,4945,R1,1
89,4951,R1,1
89,4956,R1,0
89,4959,R1,1
89,4966,R1,5
89,4967,R1,2
89,4972,R1,9
89,4977,R1,0
89,4979,R1,10
89,4981,R1,0
89,4983,R1,0
89,4984,R1,0
89,4990,R1,0
89,4991,R1,0
89,4995,R1,6
89,4996,R1,4
89,4997,R1,4
89,5000,R1,6
89,5002,R1,1
89,5011,R1,3
89,5014,R1,4
89,5017,R1,0
89,5019,R1,4
89,5020,R1,3
89,5022,R1,2
89,5025,R1,0
89,5026,R1,2
89,5027,R1,0
89,5033,R1,0
89,5040,R1,13
89,5043,R1,0
89,5044,R1,2
89,5047,R1,1
89,5051,R1,0
89,5052,R1,0
89,5069,R1,0
89,5070,R1,0
89,5076,R1,0
89,5080,R1,2
89,5084,R1,13
89,5087,R1,0
89,5088,R1,0
89,5089,R1,8
89,5092,R1,0
89,5095,R1,3
