node_name	is_leaf	infer_mu	infer_var
c316	False	1.2213005567595272	38.081589602978546
c397	False	1.0902502935421905	37.1506270886828
c632	False	1.1061076460054384	33.62952281780712
c1481	False	2.4504219811020693	34.07808270342912
c4917	True	2.3938323648761406	2.2054129223534216
c1822	False	2.7273690790108134	30.174419552975014
c3879	False	3.6587650291365525	17.745597725102062
c5206	True	3.5965229477361778	1.4707441475414968
c5168	True	4.186705085599797	1.2669509215283732
c2941	False	2.815565299765433	28.039899013862065
c5109	True	4.555797465018974	1.5853639352738393
c4944	True	1.25172557602113	2.605219937331641
c756	False	0.8451734552177362	32.99036140439812
c5281	True	-1.199065514576835	4.059458570703082
c906	False	0.7700791707749951	32.29366420565789
c4902	True	1.7854296916913583	2.061127312353833
c1054	False	0.5934498342406177	31.937040046681158
c1693	False	-0.3485525271644075	29.107057609332273
c1933	False	-0.41692979668103425	31.652611049904063
c5176	True	-1.4015875781483462	3.0626160206950304
c5251	True	0.1574643676865172	2.0477863719618337
c2646	False	-1.5564242607220653	22.649471903726266
c3205	False	-1.8431269370196002	17.952085302671524
c5148	True	-2.1477304565127406	2.037993745867793
c3828	False	-2.0282951068194217	14.884910389266166
c5197	True	-2.2133640284758584	1.587053366210548
c4898	True	-2.2135625247626267	1.5857255655401368
c4906	True	-2.0201092002754684	2.435857881891081
c3680	False	2.6540527434175645	18.537801373640026
c5269	True	2.8215099911381127	1.2950405148259247
c4946	True	3.0753391840332873	1.1857359709091455
c1677	False	0.11739771739946454	51.66061475270842
c5399	True	-1.178635061559817	3.633843512192707
c4961	True	0.44057792021602	2.337137998019157
c437	False	1.2440115839138581	43.288169138782806
c800	False	0.9227790007392725	49.31227744290625
c2074	False	0.16736777092290814	45.23726135498707
c4974	True	0.4456846908054474	2.201918553206355
c5220	True	-1.0174426247392687	3.2807594776152826
c5353	True	0.8179044988750549	2.6411432911764305
c2458	False	2.6197860252295246	27.279305795293673
c3213	False	1.667843528771133	16.593866572866244
c3891	False	1.6160754082436974	14.43670083268969
c4991	True	1.7593951593792287	1.127384689308309
c4976	True	1.3692194160532947	1.2274168298195742
c3892	False	1.2436404010693727	14.474199245663183
c5267	True	1.0824407598217318	1.2515229298947177
c4947	True	0.5564337869134923	1.4263117003619992
c3099	False	3.9156721320168337	19.1424785009724
c5406	True	4.56112438947623	1.4816281429469638
c3802	False	4.348464432924023	15.121219697420836
c5222	True	4.703830858780652	1.3403746334053899
c5247	True	4.858682608881772	1.2445870666913648
