gene,species,replicate,exprval
427,c5505,R1,0
427,c5242,R1,0
427,c4996,R1,0
427,c5164,R1,0
427,c5192,R1,0
427,c5317,R1,0
427,c5318,R1,0
427,c5012,R1,0
427,c5371,R1,4
427,c4971,R1,0
427,c5249,R1,0
427,c5250,R1,0
427,c5028,R1,6
427,c5153,R1,0
427,c5154,R1,0
427,c5008,R1,0
427,c5337,R1,0
427,c5066,R1,0
427,c4929,R1,0
427,c5162,R1,0
427,c5181,R1,1
427,c5182,R1,0
427,c5195,R1,0
427,c4909,R1,0
427,c4910,R1,0
427,c4940,R1,0
427,c5311,R1,2
427,c5041,R1,0
427,c5308,R1,0
427,c4956,R1,0
427,c5174,R1,0
427,c5078,R1,0
427,c5072,R1,0
427,c5274,R1,4
427,c5118,R1,0
427,c5233,R1,0
427,c5234,R1,0
427,c5401,R1,0
427,c5169,R1,2
427,c5053,R1,2
427,c5026,R1,0
427,c5376,R1,0
427,c5232,R1,2
427,c5316,R1,0
427,c5396,R1,6
427,c5313,R1,0
427,c5314,R1,0
427,c4911,R1,0
427,c5040,R1,8
427,c5189,R1,0
427,c5009,R1,0
427,c5321,R1,0
427,c4983,R1,0
427,c4984,R1,0
427,c5207,R1,0
427,c5208,R1,0
427,c4921,R1,0
427,c4922,R1,0
427,c5103,R1,0
427,c5104,R1,0
427,c5299,R1,0
427,c5300,R1,0
427,c5330,R1,0
427,c5343,R1,0
427,c5346,R1,0
427,c5051,R1,0
427,c4936,R1,0
427,c5285,R1,0
427,c5017,R1,0
427,c5296,R1,0
427,c5080,R1,1
427,c4969,R1,1
427,c5002,R1,0
427,c5327,R1,0
427,c5083,R1,0
427,c5084,R1,1
427,c5131,R1,0
427,c5132,R1,0
427,c5144,R1,0
427,c5357,R1,0
427,c5358,R1,0
427,c5127,R1,0
427,c5128,R1,0
427,c4985,R1,0
427,c5325,R1,0
427,c5055,R1,1
427,c5303,R1,0
427,c5383,R1,0
427,c5384,R1,0
427,c5151,R1,0
427,c4923,R1,0
427,c5264,R1,3
427,c5157,R1,0
427,c5365,R1,3
427,c5238,R1,0
427,c4917,R1,2
427,c5206,R1,0
427,c5168,R1,0
427,c5109,R1,11
427,c4944,R1,0
427,c5281,R1,1
427,c4902,R1,0
427,c5176,R1,1
427,c5251,R1,1
427,c5148,R1,3
427,c5197,R1,0
427,c4898,R1,2
427,c4906,R1,2
427,c5269,R1,0
427,c4946,R1,0
427,c5399,R1,0
427,c4961,R1,0
427,c4974,R1,0
427,c5220,R1,3
427,c5353,R1,0
427,c4991,R1,0
427,c4976,R1,0
427,c5267,R1,0
427,c4947,R1,0
427,c5406,R1,6
427,c5222,R1,0
427,c5247,R1,0
428,c5171,R1,0
428,c5004,R1,0
428,c5215,R1,0
428,c5183,R1,0
428,c5184,R1,0
428,c5058,R1,0
428,c4920,R1,0
428,c5214,R1,0
428,c5141,R1,0
428,c5142,R1,0
428,c5391,R1,0
428,c5392,R1,3
428,c4997,R1,0
428,c5259,R1,0
428,c5260,R1,0
428,c4989,R1,0
428,c4990,R1,0
428,c5255,R1,3
428,c5256,R1,6
428,c5246,R1,1
428,c5122,R1,3
428,c5024,R1,0
428,c5385,R1,0
428,c5333,R1,4
428,c4965,R1,0
428,c4978,R1,0
428,c5397,R1,1
428,c5106,R1,0
428,c5230,R1,0
428,c5130,R1,0
428,c5063,R1,3
428,c5408,R1,6
428,c5140,R1,0
428,c4958,R1,2
428,c5124,R1,0
428,c5043,R1,0
428,c5524,R1,0
428,c5532,R1,0
428,c5483,R1,0
428,c5484,R1,0
428,c5434,R1,0
428,c5472,R1,0
428,c5436,R1,0
428,c5515,R1,0
428,c5529,R1,0
428,c5419,R1,0
428,c5533,R1,0
428,c5534,R1,0
428,c5485,R1,0
428,c5461,R1,0
428,c5462,R1,0
428,c5542,R1,9
428,c5482,R1,0
428,c5431,R1,2
428,c5429,R1,0
428,c5430,R1,0
428,c5479,R1,0
428,c5478,R1,0
428,c5442,R1,0
428,c5494,R1,0
428,c5443,R1,0
428,c5526,R1,0
428,c5495,R1,3
428,c5496,R1,3
428,c5422,R1,0
428,c5503,R1,0
428,c5425,R1,0
428,c5528,R1,0
428,c5536,R1,3
428,c5463,R1,3
428,c5464,R1,0
428,c5438,R1,0
428,c5505,R1,1
428,c5242,R1,0
428,c4996,R1,0
428,c5164,R1,0
428,c5192,R1,0
428,c5317,R1,0
428,c5318,R1,0
428,c5012,R1,0
428,c5371,R1,0
428,c4971,R1,0
428,c5249,R1,0
428,c5250,R1,0
428,c5028,R1,0
428,c5153,R1,0
428,c5154,R1,0
428,c5008,R1,9
428,c5337,R1,0
428,c5066,R1,0
428,c4929,R1,0
428,c5162,R1,0
428,c5181,R1,0
428,c5182,R1,2
428,c5195,R1,0
428,c4909,R1,0
428,c4910,R1,0
428,c4940,R1,0
428,c5311,R1,2
428,c5041,R1,0
428,c5308,R1,0
428,c4956,R1,0
428,c5174,R1,0
428,c5078,R1,0
428,c5072,R1,0
428,c5274,R1,0
428,c5118,R1,0
428,c5233,R1,0
428,c5234,R1,0
428,c5401,R1,0
428,c5169,R1,0
428,c5053,R1,1
428,c5026,R1,0
428,c5376,R1,0
428,c5232,R1,0
428,c5316,R1,0
428,c5396,R1,0
428,c5313,R1,0
428,c5314,R1,0
428,c4911,R1,0
428,c5040,R1,4
428,c5189,R1,5
428,c5009,R1,0
428,c5321,R1,0
428,c4983,R1,0
428,c4984,R1,0
428,c5207,R1,0
428,c5208,R1,0
428,c4921,R1,0
428,c4922,R1,0
428,c5103,R1,0
428,c5104,R1,0
428,c5299,R1,0
428,c5300,R1,0
428,c5330,R1,0
428,c5343,R1,0
428,c5346,R1,0
428,c5051,R1,0
428,c4936,R1,0
428,c5285,R1,0
428,c5017,R1,0
428,c5296,R1,0
428,c5080,R1,1
428,c4969,R1,0
428,c5002,R1,1
428,c5327,R1,0
428,c5083,R1,0
428,c5084,R1,0
428,c5131,R1,0
428,c5132,R1,0
428,c5144,R1,0
428,c5357,R1,0
428,c5358,R1,1
428,c5127,R1,0
428,c5128,R1,0
428,c4985,R1,0
428,c5325,R1,0
428,c5055,R1,0
428,c5303,R1,1
428,c5383,R1,0
428,c5384,R1,0
428,c5151,R1,0
428,c4923,R1,0
428,c5264,R1,0
428,c5157,R1,0
428,c5365,R1,0
428,c5238,R1,0
428,c4917,R1,0
428,c5206,R1,0
428,c5168,R1,1
428,c5109,R1,0
428,c4944,R1,4
428,c5281,R1,0
428,c4902,R1,0
428,c5176,R1,0
428,c5251,R1,0
428,c5148,R1,5
428,c5197,R1,0
428,c4898,R1,0
428,c4906,R1,0
428,c5269,R1,0
428,c4946,R1,0
428,c5399,R1,0
428,c4961,R1,1
428,c4974,R1,0
428,c5220,R1,1
428,c5353,R1,0
428,c4991,R1,0
428,c4976,R1,0
428,c5267,R1,0
428,c4947,R1,0
428,c5406,R1,0
428,c5222,R1,0
428,c5247,R1,0
429,c5171,R1,0
429,c5004,R1,0
429,c5215,R1,10
429,c5183,R1,0
429,c5184,R1,2
429,c5058,R1,0
429,c4920,R1,0
429,c5214,R1,1
429,c5141,R1,0
429,c5142,R1,0
429,c5391,R1,0
429,c5392,R1,1
429,c4997,R1,0
429,c5259,R1,0
429,c5260,R1,0
429,c4989,R1,0
429,c4990,R1,0
429,c5255,R1,0
429,c5256,R1,2
429,c5246,R1,0
429,c5122,R1,0
429,c5024,R1,0
429,c5385,R1,0
429,c5333,R1,0
429,c4965,R1,0
429,c4978,R1,0
429,c5397,R1,7
429,c5106,R1,0
429,c5230,R1,0
429,c5130,R1,0
429,c5063,R1,0
429,c5408,R1,0
429,c5140,R1,0
429,c4958,R1,6
429,c5124,R1,3
429,c5043,R1,4
429,c5524,R1,0
429,c5532,R1,0
429,c5483,R1,0
429,c5484,R1,1
429,c5434,R1,0
429,c5472,R1,0
429,c5436,R1,0
429,c5515,R1,0
429,c5529,R1,2
429,c5419,R1,0
429,c5533,R1,2
429,c5534,R1,0
429,c5485,R1,0
429,c5461,R1,0
429,c5462,R1,0
429,c5542,R1,0
429,c5482,R1,0
429,c5431,R1,0
429,c5429,R1,0
429,c5430,R1,0
429,c5479,R1,0
429,c5478,R1,1
429,c5442,R1,0
429,c5494,R1,0
429,c5443,R1,1
429,c5526,R1,0
429,c5495,R1,0
429,c5496,R1,0
429,c5422,R1,0
429,c5503,R1,0
429,c5425,R1,0
429,c5528,R1,0
429,c5536,R1,2
429,c5463,R1,0
429,c5464,R1,0
429,c5438,R1,0
429,c5505,R1,0
429,c5242,R1,0
429,c4996,R1,0
429,c5164,R1,0
429,c5192,R1,0
429,c5317,R1,0
429,c5318,R1,7
429,c5012,R1,0
429,c5371,R1,20
429,c4971,R1,0
429,c5249,R1,0
429,c5250,R1,0
429,c5028,R1,0
429,c5153,R1,0
429,c5154,R1,4
429,c5008,R1,5
429,c5337,R1,0
429,c5066,R1,0
429,c4929,R1,0
429,c5162,R1,0
429,c5181,R1,0
429,c5182,R1,23
429,c5195,R1,2
429,c4909,R1,0
429,c4910,R1,0
429,c4940,R1,0
429,c5311,R1,7
429,c5041,R1,0
429,c5308,R1,0
429,c4956,R1,0
429,c5174,R1,0
429,c5078,R1,0
429,c5072,R1,0
429,c5274,R1,0
429,c5118,R1,0
429,c5233,R1,0
429,c5234,R1,0
429,c5401,R1,0
429,c5169,R1,0
429,c5053,R1,1
429,c5026,R1,0
429,c5376,R1,0
429,c5232,R1,0
429,c5316,R1,0
429,c5396,R1,1
429,c5313,R1,0
429,c5314,R1,10
429,c4911,R1,0
429,c5040,R1,1
429,c5189,R1,0
429,c5009,R1,0
429,c5321,R1,0
429,c4983,R1,0
429,c4984,R1,0
429,c5207,R1,4
429,c5208,R1,0
429,c4921,R1,0
429,c4922,R1,0
429,c5103,R1,9
429,c5104,R1,0
429,c5299,R1,0
429,c5300,R1,0
429,c5330,R1,0
429,c5343,R1,1
429,c5346,R1,0
429,c5051,R1,0
429,c4936,R1,0
429,c5285,R1,0
429,c5017,R1,0
429,c5296,R1,0
429,c5080,R1,0
429,c4969,R1,1
429,c5002,R1,0
429,c5327,R1,0
429,c5083,R1,0
429,c5084,R1,0
429,c5131,R1,0
429,c5132,R1,0
429,c5144,R1,0
429,c5357,R1,0
429,c5358,R1,0
429,c5127,R1,17
429,c5128,R1,0
429,c4985,R1,0
429,c5325,R1,0
429,c5055,R1,0
429,c5303,R1,0
429,c5383,R1,0
429,c5384,R1,0
429,c5151,R1,0
429,c4923,R1,1
429,c5264,R1,0
429,c5157,R1,0
429,c5365,R1,0
429,c5238,R1,0
429,c4917,R1,0
429,c5206,R1,0
429,c5168,R1,2
429,c5109,R1,1
429,c4944,R1,0
429,c5281,R1,0
429,c4902,R1,0
429,c5176,R1,0
429,c5251,R1,0
429,c5148,R1,0
429,c5197,R1,0
429,c4898,R1,0
429,c4906,R1,0
429,c5269,R1,0
429,c4946,R1,0
429,c5399,R1,0
429,c4961,R1,0
429,c4974,R1,1
429,c5220,R1,13
429,c5353,R1,0
429,c4991,R1,1
429,c4976,R1,0
429,c5267,R1,0
429,c4947,R1,0
429,c5406,R1,0
429,c5222,R1,0
429,c5247,R1,0
430,c5171,R1,0
430,c5004,R1,6
430,c5215,R1,0
430,c5183,R1,0
430,c5184,R1,1
430,c5058,R1,0
430,c4920,R1,0
430,c5214,R1,0
430,c5141,R1,1
430,c5142,R1,0
430,c5391,R1,0
430,c5392,R1,1
430,c4997,R1,0
430,c5259,R1,0
430,c5260,R1,3
430,c4989,R1,0
430,c4990,R1,0
430,c5255,R1,0
430,c5256,R1,0
430,c5246,R1,0
430,c5122,R1,0
430,c5024,R1,0
430,c5385,R1,0
430,c5333,R1,0
430,c4965,R1,1
430,c4978,R1,0
430,c5397,R1,0
430,c5106,R1,0
430,c5230,R1,0
430,c5130,R1,0
430,c5063,R1,0
430,c5408,R1,0
430,c5140,R1,0
430,c4958,R1,2
430,c5124,R1,0
430,c5043,R1,1
430,c5524,R1,0
430,c5532,R1,2
430,c5483,R1,0
430,c5484,R1,3
430,c5434,R1,0
430,c5472,R1,0
430,c5436,R1,0
430,c5515,R1,0
430,c5529,R1,0
430,c5419,R1,0
430,c5533,R1,0
430,c5534,R1,2
430,c5485,R1,0
430,c5461,R1,0
430,c5462,R1,0
430,c5542,R1,0
430,c5482,R1,0
430,c5431,R1,0
430,c5429,R1,0
430,c5430,R1,0
430,c5479,R1,0
430,c5478,R1,0
430,c5442,R1,0
430,c5494,R1,0
430,c5443,R1,0
430,c5526,R1,0
430,c5495,R1,0
430,c5496,R1,0
430,c5422,R1,3
430,c5503,R1,0
430,c5425,R1,0
430,c5528,R1,0
430,c5536,R1,0
430,c5463,R1,4
430,c5464,R1,0
430,c5438,R1,0
430,c5505,R1,0
430,c5242,R1,0
430,c4996,R1,0
430,c5164,R1,0
430,c5192,R1,0
430,c5317,R1,0
430,c5318,R1,0
430,c5012,R1,0
430,c5371,R1,0
430,c4971,R1,0
430,c5249,R1,3
430,c5250,R1,0
430,c5028,R1,5
430,c5153,R1,0
430,c5154,R1,1
430,c5008,R1,0
430,c5337,R1,0
430,c5066,R1,0
430,c4929,R1,1
430,c5162,R1,0
430,c5181,R1,0
430,c5182,R1,0
430,c5195,R1,0
430,c4909,R1,1
430,c4910,R1,0
430,c4940,R1,0
430,c5311,R1,0
430,c5041,R1,0
430,c5308,R1,0
430,c4956,R1,0
430,c5174,R1,0
430,c5078,R1,1
430,c5072,R1,2
430,c5274,R1,0
430,c5118,R1,0
430,c5233,R1,1
430,c5234,R1,3
430,c5401,R1,0
430,c5169,R1,0
430,c5053,R1,0
430,c5026,R1,0
430,c5376,R1,0
430,c5232,R1,1
430,c5316,R1,0
430,c5396,R1,6
430,c5313,R1,0
430,c5314,R1,0
430,c4911,R1,0
430,c5040,R1,0
430,c5189,R1,0
430,c5009,R1,0
430,c5321,R1,2
430,c4983,R1,0
430,c4984,R1,0
430,c5207,R1,0
430,c5208,R1,0
430,c4921,R1,0
430,c4922,R1,0
430,c5103,R1,0
430,c5104,R1,2
430,c5299,R1,0
430,c5300,R1,5
430,c5330,R1,0
430,c5343,R1,0
430,c5346,R1,0
430,c5051,R1,0
430,c4936,R1,0
430,c5285,R1,0
430,c5017,R1,0
430,c5296,R1,0
430,c5080,R1,0
430,c4969,R1,0
430,c5002,R1,7
430,c5327,R1,0
430,c5083,R1,0
430,c5084,R1,0
430,c5131,R1,1
430,c5132,R1,0
430,c5144,R1,0
430,c5357,R1,0
430,c5358,R1,1
430,c5127,R1,0
430,c5128,R1,0
430,c4985,R1,0
430,c5325,R1,0
430,c5055,R1,0
430,c5303,R1,0
430,c5383,R1,0
430,c5384,R1,0
430,c5151,R1,0
430,c4923,R1,0
430,c5264,R1,0
430,c5157,R1,0
430,c5365,R1,0
430,c5238,R1,0
430,c4917,R1,0
430,c5206,R1,0
430,c5168,R1,0
430,c5109,R1,0
430,c4944,R1,0
430,c5281,R1,0
430,c4902,R1,1
430,c5176,R1,1
430,c5251,R1,1
430,c5148,R1,0
430,c5197,R1,0
430,c4898,R1,5
430,c4906,R1,0
430,c5269,R1,0
430,c4946,R1,0
430,c5399,R1,0
430,c4961,R1,0
430,c4974,R1,0
430,c5220,R1,6
430,c5353,R1,0
430,c4991,R1,0
430,c4976,R1,0
430,c5267,R1,0
430,c4947,R1,1
430,c5406,R1,0
430,c5222,R1,0
430,c5247,R1,0
431,c5171,R1,0
431,c5004,R1,0
431,c5215,R1,5
431,c5183,R1,3
431,c5184,R1,0
431,c5058,R1,0
431,c4920,R1,8
431,c5214,R1,1
431,c5141,R1,0
431,c5142,R1,0
431,c5391,R1,0
431,c5392,R1,0
431,c4997,R1,7
431,c5259,R1,0
431,c5260,R1,0
431,c4989,R1,1
431,c4990,R1,0
431,c5255,R1,0
431,c5256,R1,0
431,c5246,R1,0
431,c5122,R1,0
431,c5024,R1,0
431,c5385,R1,0
431,c5333,R1,0
431,c4965,R1,3
431,c4978,R1,0
431,c5397,R1,0
431,c5106,R1,0
431,c5230,R1,0
431,c5130,R1,9
431,c5063,R1,0
431,c5408,R1,0
431,c5140,R1,0
431,c4958,R1,0
431,c5124,R1,16
431,c5043,R1,0
431,c5524,R1,0
431,c5532,R1,1
431,c5483,R1,0
431,c5484,R1,0
431,c5434,R1,0
431,c5472,R1,0
431,c5436,R1,0
431,c5515,R1,12
431,c5529,R1,0
431,c5419,R1,0
431,c5533,R1,0
431,c5534,R1,0
431,c5485,R1,0
431,c5461,R1,0
431,c5462,R1,0
431,c5542,R1,0
431,c5482,R1,0
431,c5431,R1,0
431,c5429,R1,0
431,c5430,R1,0
431,c5479,R1,0
431,c5478,R1,0
431,c5442,R1,0
431,c5494,R1,0
431,c5443,R1,0
431,c5526,R1,0
431,c5495,R1,1
431,c5496,R1,0
431,c5422,R1,0
431,c5503,R1,0
431,c5425,R1,1
431,c5528,R1,2
431,c5536,R1,0
431,c5463,R1,6
431,c5464,R1,1
431,c5438,R1,9
431,c5505,R1,0
431,c5242,R1,0
431,c4996,R1,0
431,c5164,R1,3
431,c5192,R1,0
431,c5317,R1,3
431,c5318,R1,0
431,c5012,R1,0
431,c5371,R1,0
431,c4971,R1,0
431,c5249,R1,0
431,c5250,R1,0
431,c5028,R1,0
431,c5153,R1,0
431,c5154,R1,3
431,c5008,R1,0
431,c5337,R1,0
431,c5066,R1,0
431,c4929,R1,0
431,c5162,R1,0
431,c5181,R1,0
431,c5182,R1,0
431,c5195,R1,0
431,c4909,R1,0
431,c4910,R1,0
431,c4940,R1,0
431,c5311,R1,0
431,c5041,R1,0
431,c5308,R1,1
431,c4956,R1,0
431,c5174,R1,0
431,c5078,R1,3
431,c5072,R1,5
431,c5274,R1,0
431,c5118,R1,12
431,c5233,R1,0
431,c5234,R1,0
431,c5401,R1,2
431,c5169,R1,0
431,c5053,R1,0
431,c5026,R1,0
431,c5376,R1,0
431,c5232,R1,0
431,c5316,R1,0
431,c5396,R1,0
431,c5313,R1,0
431,c5314,R1,11
431,c4911,R1,0
431,c5040,R1,0
431,c5189,R1,0
431,c5009,R1,0
431,c5321,R1,0
431,c4983,R1,0
431,c4984,R1,0
431,c5207,R1,0
431,c5208,R1,0
431,c4921,R1,12
431,c4922,R1,1
431,c5103,R1,2
431,c5104,R1,0
431,c5299,R1,0
431,c5300,R1,0
431,c5330,R1,0
431,c5343,R1,0
431,c5346,R1,3
431,c5051,R1,0
431,c4936,R1,0
431,c5285,R1,0
431,c5017,R1,0
431,c5296,R1,6
431,c5080,R1,1
431,c4969,R1,0
431,c5002,R1,0
431,c5327,R1,0
431,c5083,R1,0
431,c5084,R1,0
431,c5131,R1,0
431,c5132,R1,1
431,c5144,R1,0
431,c5357,R1,0
431,c5358,R1,0
431,c5127,R1,0
431,c5128,R1,0
431,c4985,R1,0
431,c5325,R1,0
431,c5055,R1,0
431,c5303,R1,1
431,c5383,R1,3
431,c5384,R1,0
431,c5151,R1,0
431,c4923,R1,0
431,c5264,R1,0
431,c5157,R1,0
431,c5365,R1,1
431,c5238,R1,0
431,c4917,R1,0
431,c5206,R1,0
431,c5168,R1,0
431,c5109,R1,0
431,c4944,R1,0
431,c5281,R1,0
431,c4902,R1,0
431,c5176,R1,0
431,c5251,R1,0
431,c5148,R1,0
431,c5197,R1,2
431,c4898,R1,0
431,c4906,R1,0
431,c5269,R1,0
431,c4946,R1,0
431,c5399,R1,0
431,c4961,R1,0
431,c4974,R1,1
431,c5220,R1,0
431,c5353,R1,0
431,c4991,R1,8
431,c4976,R1,1
431,c5267,R1,0
431,c4947,R1,0
431,c5406,R1,0
431,c5222,R1,0
431,c5247,R1,0
432,c5171,R1,0
432,c5004,R1,0
432,c5215,R1,0
432,c5183,R1,0
432,c5184,R1,0
432,c5058,R1,0
432,c4920,R1,0
432,c5214,R1,0
432,c5141,R1,0
432,c5142,R1,8
432,c5391,R1,0
432,c5392,R1,0
432,c4997,R1,0
432,c5259,R1,5
432,c5260,R1,0
432,c4989,R1,0
432,c4990,R1,0
432,c5255,R1,1
432,c5256,R1,5
432,c5246,R1,0
432,c5122,R1,0
432,c5024,R1,0
432,c5385,R1,0
432,c5333,R1,0
432,c4965,R1,0
432,c4978,R1,0
432,c5397,R1,0
432,c5106,R1,0
432,c5230,R1,0
432,c5130,R1,0
432,c5063,R1,0
432,c5408,R1,0
432,c5140,R1,0
432,c4958,R1,0
432,c5124,R1,0
432,c5043,R1,0
432,c5524,R1,0
432,c5532,R1,0
432,c5483,R1,0
432,c5484,R1,0
432,c5434,R1,0
432,c5472,R1,0
432,c5436,R1,1
432,c5515,R1,4
432,c5529,R1,0
432,c5419,R1,1
432,c5533,R1,0
432,c5534,R1,0
432,c5485,R1,0
432,c5461,R1,0
432,c5462,R1,2
432,c5542,R1,3
432,c5482,R1,0
432,c5431,R1,0
432,c5429,R1,3
432,c5430,R1,0
432,c5479,R1,0
432,c5478,R1,0
432,c5442,R1,0
432,c5494,R1,1
432,c5443,R1,0
432,c5526,R1,0
432,c5495,R1,1
432,c5496,R1,0
432,c5422,R1,2
432,c5503,R1,0
432,c5425,R1,0
432,c5528,R1,0
432,c5536,R1,2
432,c5463,R1,0
432,c5464,R1,1
432,c5438,R1,0
432,c5505,R1,0
432,c5242,R1,5
432,c4996,R1,0
432,c5164,R1,0
432,c5192,R1,0
432,c5317,R1,0
432,c5318,R1,0
432,c5012,R1,0
432,c5371,R1,0
432,c4971,R1,0
432,c5249,R1,8
432,c5250,R1,0
432,c5028,R1,0
432,c5153,R1,0
432,c5154,R1,0
432,c5008,R1,0
432,c5337,R1,0
432,c5066,R1,0
432,c4929,R1,1
432,c5162,R1,0
432,c5181,R1,0
432,c5182,R1,0
432,c5195,R1,0
432,c4909,R1,0
432,c4910,R1,0
432,c4940,R1,0
432,c5311,R1,0
432,c5041,R1,0
432,c5308,R1,0
432,c4956,R1,0
432,c5174,R1,3
432,c5078,R1,0
432,c5072,R1,0
432,c5274,R1,0
432,c5118,R1,0
432,c5233,R1,0
432,c5234,R1,0
432,c5401,R1,0
432,c5169,R1,0
432,c5053,R1,0
432,c5026,R1,0
432,c5376,R1,0
432,c5232,R1,5
432,c5316,R1,0
432,c5396,R1,22
432,c5313,R1,0
432,c5314,R1,0
432,c4911,R1,0
432,c5040,R1,0
432,c5189,R1,1
432,c5009,R1,2
432,c5321,R1,0
432,c4983,R1,0
432,c4984,R1,0
432,c5207,R1,0
432,c5208,R1,0
432,c4921,R1,0
432,c4922,R1,0
432,c5103,R1,0
432,c5104,R1,0
432,c5299,R1,0
432,c5300,R1,0
432,c5330,R1,0
432,c5343,R1,0
432,c5346,R1,0
432,c5051,R1,0
432,c4936,R1,0
432,c5285,R1,0
432,c5017,R1,1
432,c5296,R1,0
432,c5080,R1,3
432,c4969,R1,2
432,c5002,R1,0
432,c5327,R1,4
432,c5083,R1,0
432,c5084,R1,0
432,c5131,R1,0
432,c5132,R1,1
432,c5144,R1,0
432,c5357,R1,4
432,c5358,R1,0
432,c5127,R1,0
432,c5128,R1,0
432,c4985,R1,0
432,c5325,R1,0
432,c5055,R1,0
432,c5303,R1,1
432,c5383,R1,0
432,c5384,R1,0
432,c5151,R1,0
432,c4923,R1,0
432,c5264,R1,0
432,c5157,R1,0
432,c5365,R1,0
432,c5238,R1,7
432,c4917,R1,0
432,c5206,R1,0
432,c5168,R1,0
432,c5109,R1,0
432,c4944,R1,1
432,c5281,R1,2
432,c4902,R1,0
432,c5176,R1,0
432,c5251,R1,0
432,c5148,R1,0
432,c5197,R1,0
432,c4898,R1,0
432,c4906,R1,0
432,c5269,R1,0
432,c4946,R1,0
432,c5399,R1,0
432,c4961,R1,0
432,c4974,R1,0
432,c5220,R1,0
432,c5353,R1,0
432,c4991,R1,0
432,c4976,R1,2
432,c5267,R1,0
432,c4947,R1,0
432,c5406,R1,0
432,c5222,R1,0
432,c5247,R1,0
433,c5171,R1,0
433,c5004,R1,1
433,c5215,R1,1
433,c5183,R1,1
433,c5184,R1,0
433,c5058,R1,0
433,c4920,R1,2
433,c5214,R1,0
433,c5141,R1,0
433,c5142,R1,0
433,c5391,R1,0
433,c5392,R1,0
433,c4997,R1,0
433,c5259,R1,1
433,c5260,R1,2
433,c4989,R1,4
433,c4990,R1,10
433,c5255,R1,0
433,c5256,R1,0
433,c5246,R1,14
433,c5122,R1,0
433,c5024,R1,1
433,c5385,R1,3
433,c5333,R1,0
433,c4965,R1,0
433,c4978,R1,0
433,c5397,R1,0
433,c5106,R1,0
433,c5230,R1,0
433,c5130,R1,0
433,c5063,R1,0
433,c5408,R1,0
433,c5140,R1,0
433,c4958,R1,2
433,c5124,R1,0
433,c5043,R1,1
433,c5524,R1,0
433,c5532,R1,0
433,c5483,R1,0
433,c5484,R1,1
433,c5434,R1,0
433,c5472,R1,0
433,c5436,R1,0
433,c5515,R1,0
433,c5529,R1,0
433,c5419,R1,0
433,c5533,R1,0
433,c5534,R1,3
433,c5485,R1,0
433,c5461,R1,0
433,c5462,R1,5
433,c5542,R1,0
433,c5482,R1,0
433,c5431,R1,0
433,c5429,R1,0
433,c5430,R1,0
433,c5479,R1,2
433,c5478,R1,0
433,c5442,R1,0
433,c5494,R1,0
433,c5443,R1,0
433,c5526,R1,13
433,c5495,R1,0
433,c5496,R1,0
433,c5422,R1,0
433,c5503,R1,0
433,c5425,R1,0
433,c5528,R1,3
433,c5536,R1,0
433,c5463,R1,0
433,c5464,R1,0
433,c5438,R1,0
433,c5505,R1,0
433,c5242,R1,0
433,c4996,R1,10
433,c5164,R1,0
433,c5192,R1,0
433,c5317,R1,0
433,c5318,R1,0
433,c5012,R1,0
433,c5371,R1,0
433,c4971,R1,0
433,c5249,R1,0
433,c5250,R1,0
433,c5028,R1,0
433,c5153,R1,0
433,c5154,R1,0
433,c5008,R1,0
433,c5337,R1,0
433,c5066,R1,0
433,c4929,R1,0
433,c5162,R1,0
433,c5181,R1,1
433,c5182,R1,0
433,c5195,R1,0
433,c4909,R1,0
433,c4910,R1,0
433,c4940,R1,0
433,c5311,R1,0
433,c5041,R1,0
433,c5308,R1,0
433,c4956,R1,0
433,c5174,R1,6
433,c5078,R1,3
433,c5072,R1,0
433,c5274,R1,0
433,c5118,R1,0
433,c5233,R1,0
433,c5234,R1,0
433,c5401,R1,0
433,c5169,R1,1
433,c5053,R1,0
433,c5026,R1,1
433,c5376,R1,0
433,c5232,R1,2
433,c5316,R1,2
433,c5396,R1,0
433,c5313,R1,0
433,c5314,R1,0
433,c4911,R1,2
433,c5040,R1,0
433,c5189,R1,0
433,c5009,R1,0
433,c5321,R1,1
433,c4983,R1,0
433,c4984,R1,0
433,c5207,R1,1
433,c5208,R1,0
433,c4921,R1,1
433,c4922,R1,0
433,c5103,R1,0
433,c5104,R1,0
433,c5299,R1,0
433,c5300,R1,0
433,c5330,R1,1
433,c5343,R1,0
433,c5346,R1,0
433,c5051,R1,0
433,c4936,R1,0
433,c5285,R1,0
433,c5017,R1,27
433,c5296,R1,0
433,c5080,R1,2
433,c4969,R1,0
433,c5002,R1,0
433,c5327,R1,0
433,c5083,R1,1
433,c5084,R1,0
433,c5131,R1,0
433,c5132,R1,0
433,c5144,R1,0
433,c5357,R1,0
433,c5358,R1,0
433,c5127,R1,0
433,c5128,R1,1
433,c4985,R1,0
433,c5325,R1,1
433,c5055,R1,1
433,c5303,R1,0
433,c5383,R1,0
433,c5384,R1,0
433,c5151,R1,0
433,c4923,R1,0
433,c5264,R1,0
433,c5157,R1,0
433,c5365,R1,0
433,c5238,R1,0
433,c4917,R1,1
433,c5206,R1,0
433,c5168,R1,3
433,c5109,R1,0
433,c4944,R1,0
433,c5281,R1,6
433,c4902,R1,0
433,c5176,R1,0
433,c5251,R1,0
433,c5148,R1,2
433,c5197,R1,3
433,c4898,R1,0
