ID	gene	h0_r	h0_mu	h0_sigma	h1_r	h1_alpha	h1_sigma	h1_theta	h0	h1	lr	p	signif	q
101	101	148.41316	1.1490531	4.1630983	148.41316	2.9111226	6.4087596	1.149232	72.96259	62.598564	20.728058	5.3048134e-06	True	1.936063279200644e-05
348	348	148.41316	-0.80525404	3.7196493	148.41316	2.8961487	5.949127	-0.66119003	152.53699	142.18658	20.700806	5.364418e-06	True	1.9436297209366508e-05
482	482	148.41316	1.8716726	3.6890523	148.41316	2.7133942	5.6198583	1.717703	53.667873	43.410812	20.514122	5.90086e-06	True	2.122611450634414e-05
35	35	148.41316	2.6943212	3.3568351	148.41316	3.4798741	5.57531	2.779825	-86.282364	-96.527084	20.48944	6.020069e-06	True	2.1500246865408758e-05
494	494	96.86266	-0.0007680797	3.4822693	84.95907	2.896009	5.587856	0.15830883	139.36102	129.1398	20.442444	6.1392784e-06	True	2.1770490822217146e-05
14	14	148.41316	-0.25896993	3.3011982	77.01156	3.042422	5.39073	-0.046839043	143.22404	133.02948	20.38913	6.3180923e-06	True	2.2246804035885235e-05
481	481	128.81625	0.99400306	4.787391	148.41316	2.8545475	7.302746	1.1107252	-5.732033	-15.880989	20.297913	6.6161156e-06	True	2.3133271224015246e-05
283	283	148.41316	0.79188573	3.275095	148.41316	3.393151	5.263659	0.7510765	159.1948	149.20505	19.979492	7.8082085e-06	True	2.674043995060333e-05
213	213	148.41316	-0.73006916	4.3466673	148.41316	3.6534247	7.3774114	-0.5247794	127.26463	117.2699	19.989471	7.8082085e-06	True	2.674043995060333e-05
119	119	148.41316	-2.1165652	4.180186	148.41316	3.2557178	6.7190914	-1.7946666	139.65842	129.65802	20.000793	7.748604e-06	True	2.674043995060333e-05
385	385	148.41316	0.6808886	3.9029138	148.41316	3.0029678	6.0147557	0.74758697	124.62916	114.6447	19.968918	7.867813e-06	True	2.6761269082828444e-05
357	357	148.41316	3.4131339	3.8450608	133.61044	2.6563072	5.7151313	3.4425707	-242.23682	-252.2112	19.948761	7.927418e-06	True	2.678181674029376e-05
450	450	148.41316	-0.9254321	3.2802305	148.41316	2.9543855	5.216774	-0.70810413	169.63303	159.66849	19.929077	8.046627e-06	True	2.7002104176770922e-05
364	364	148.41316	-1.7005515	4.3241568	148.41316	3.1610932	6.731375	-1.437061	143.80673	133.84889	19.91568	8.106232e-06	True	2.7020772298177086e-05
25	25	148.41316	2.6806927	3.4462714	148.41316	3.0473187	5.449121	2.4062142	1.4585047	-8.488689	19.894388	8.165836e-06	True	2.7039193159697072e-05
191	191	148.41316	0.08318095	4.180371	148.41316	2.7871625	6.3599906	-0.0075583803	129.41867	119.52198	19.79338	8.6426735e-06	True	2.8429847014577764e-05
342	342	148.41316	0.03749835	3.741556	148.41316	2.6773448	5.6830416	-0.20298998	155.2319	145.34035	19.783112	8.702278e-06	True	2.8438817441853042e-05
212	212	148.41316	0.32791156	4.21051	148.41316	2.9982402	6.9846616	0.11992916	115.63891	105.77042	19.736984	8.881092e-06	True	2.8834714517964945e-05
198	198	148.41316	0.50517154	4.1803474	148.41316	2.7677555	6.492775	0.73945415	68.22435	58.36975	19.709198	9.000301e-06	True	2.9033230197045112e-05
240	240	148.41316	0.6498	4.2846723	122.60743	2.67246	6.3609505	0.63987964	79.58386	69.74216	19.68341	9.119511e-06	True	2.9229200803316555e-05
445	445	148.41316	0.8414941	4.398468	148.41316	2.9221265	6.702792	1.0239176	73.58114	63.753025	19.656227	9.298325e-06	True	2.9612498678219544e-05
272	272	148.41316	2.3354282	3.5872343	148.41316	3.6108396	5.933905	2.1404088	13.3414955	3.5578918	19.567207	9.715557e-06	True	3.055206634713419e-05
94	94	148.41316	2.2560422	3.6433506	140.96036	3.109835	5.866519	2.2709446	-26.223576	-36.008476	19.569801	9.715557e-06	True	3.055206634713419e-05
313	313	148.41316	1.8076257	3.7126958	109.899826	2.9881752	5.905781	1.9789135	19.05014	9.293827	19.512627	1.001358e-05	True	3.129243850708008e-05
307	307	148.41316	-0.59260285	3.975891	148.41316	3.4613202	6.6103063	-0.34022817	133.27448	123.53935	19.470245	1.0192394e-05	True	3.142790360884233e-05
485	485	116.560844	-0.6745267	4.448577	56.292885	3.0951264	6.831034	-0.6237557	145.3272	135.60478	19.444824	1.0371208e-05	True	3.142790360884233e-05
338	338	148.41316	1.4995843	4.5405374	92.71626	2.9341688	6.7777934	1.3940659	29.450104	19.725388	19.449432	1.0311604e-05	True	3.142790360884233e-05
355	355	60.664696	1.6614567	3.9925187	148.41316	2.5598998	6.2807364	1.5461589	15.353102	5.625698	19.454807	1.0311604e-05	True	3.142790360884233e-05
449	449	148.41316	-1.5661322	4.661072	49.96684	3.333031	7.8474007	-1.8865241	125.35156	115.617836	19.467453	1.0251999e-05	True	3.142790360884233e-05
133	133	148.41316	2.444473	3.8376012	148.41316	3.003734	6.084218	2.6744955	-156.68527	-166.39758	19.424622	1.04904175e-05	True	3.159764301346009e-05
31	31	148.41316	-1.6639835	4.807486	148.41316	3.2579944	7.8700657	-1.5630813	125.480255	115.79855	19.363403	1.0788441e-05	True	3.230072067169372e-05
140	140	148.41316	0.69671196	3.9791474	135.99872	2.6438315	6.255447	0.5555378	95.51022	85.85362	19.313202	1.1086464e-05	True	3.2995428357805524e-05
16	16	148.41316	0.521634	4.1683235	148.41316	3.2077272	6.35509	0.77221274	99.0497	89.45159	19.196213	1.180172e-05	True	3.4710940192727476e-05
168	168	148.41316	-0.0014783848	4.37062	148.41316	2.986725	6.7863746	0.12923439	134.14787	124.548355	19.199036	1.180172e-05	True	3.4710940192727476e-05
491	491	148.41316	0.3147715	4.962773	148.41316	2.6129832	7.522987	0.29310217	38.90937	29.322365	19.174011	1.1920929e-05	True	3.482713255771371e-05
134	134	148.41316	1.2036774	4.0822954	148.41316	2.820629	6.411894	0.9811905	85.87819	76.29564	19.1651	1.1980534e-05	True	3.482713255771371e-05
