ID	gene	h0_r	h0_mu	h0_sigma	h1_r	h1_alpha	h1_sigma	h1_theta	h0	h1	lr	p	signif	q
11	11	18.171543	0.9449618	4.1246047	28.410082	4.4197645	7.4615436	1.05786	88.2367	74.98317	26.507065	2.3841858e-07	True	1.1687185250076594e-06
25	25	148.41316	-0.39538744	4.90754	148.41316	3.3738174	8.260838	-0.5245078	121.34513	108.06787	26.55452	2.3841858e-07	True	1.1687185250076594e-06
260	260	45.1133	1.479455	4.5557814	114.529495	3.757143	7.8252397	1.5303363	16.637165	3.5886307	26.097069	2.9802322e-07	True	1.3186868313139519e-06
212	212	148.41316	-0.30756146	4.2685113	148.41316	3.9250553	6.9104424	-0.38229045	156.32698	143.17749	26.29898	2.9802322e-07	True	1.3186868313139519e-06
386	386	148.41316	-1.1236879	3.9848697	148.41316	10.184416	10.107753	-1.1912185	160.67223	147.55388	26.236694	2.9802322e-07	True	1.3186868313139519e-06
363	363	13.326936	-1.269936	4.924791	51.09926	3.6667106	8.6246805	-1.1655034	125.65527	112.48431	26.341934	2.9802322e-07	True	1.3186868313139519e-06
294	294	13.55886	0.9110347	4.437215	45.61794	3.626028	7.877659	0.9877748	23.506432	10.43895	26.134964	2.9802322e-07	True	1.3186868313139519e-06
129	129	148.41316	-1.9361857	4.6610227	77.238205	5.1065116	9.149096	-1.582558	146.95096	133.71999	26.461945	2.9802322e-07	True	1.3186868313139519e-06
315	315	148.41316	-0.05705844	4.5800633	147.45346	3.8498573	7.6642456	-0.2456793	132.41353	119.360275	26.106506	2.9802322e-07	True	1.3186868313139519e-06
275	275	148.41316	-0.96934116	3.4740946	148.41316	3.6084263	6.2561784	-1.1567558	167.44214	154.26736	26.349548	2.9802322e-07	True	1.3186868313139519e-06
324	324	146.18192	1.383907	4.277326	111.194496	4.1903906	7.600244	1.4717895	64.177414	51.12285	26.10913	2.9802322e-07	True	1.3186868313139519e-06
297	297	148.41316	1.1559174	4.0980277	148.41316	4.2609186	7.297161	1.1520078	66.8218	53.651665	26.340271	2.9802322e-07	True	1.3186868313139519e-06
77	77	100.939705	1.1390772	4.1917543	106.96648	3.2906063	6.7622933	1.0581961	54.37938	41.227913	26.302933	2.9802322e-07	True	1.3186868313139519e-06
484	484	8.652255	-1.2350198	4.5475945	9.136424	4.256526	8.20239	-1.3154635	128.02142	114.98792	26.067001	3.5762787e-07	True	1.541499433846309e-06
9	9	34.663765	-1.8719124	4.637533	21.311157	4.6969924	8.506378	-1.7206043	134.43549	121.429596	26.01178	3.5762787e-07	True	1.541499433846309e-06
259	259	101.61615	0.87987655	5.061355	81.574554	3.699912	8.277612	1.0408002	32.564957	19.651855	25.826202	3.5762787e-07	True	1.541499433846309e-06
258	258	148.41316	-0.07523392	3.8980377	147.44264	4.035025	6.4763613	-0.062408675	167.71817	154.86374	25.708862	4.172325e-07	True	1.7241012951559272e-06
435	435	67.22511	0.054326747	4.9581747	50.470325	4.1445384	8.373744	0.104504116	106.82151	93.97441	25.694199	4.172325e-07	True	1.7241012951559272e-06
330	330	18.937098	2.518301	5.2805023	29.587831	4.324577	9.295668	2.7789667	-243.73285	-256.5703	25.674927	4.172325e-07	True	1.7241012951559272e-06
385	385	148.41316	1.4357563	4.8495502	148.41316	2.8732347	7.44867	1.5426644	-59.001575	-71.77606	25.548973	4.172325e-07	True	1.7241012951559272e-06
318	318	148.41316	-1.3660395	4.5967493	148.41316	4.057045	8.0883255	-1.5958775	145.80397	132.93184	25.744263	4.172325e-07	True	1.7241012951559272e-06
493	493	3.3768415	0.55732256	3.805695	4.385874	3.8368287	7.3190784	0.12380703	119.33269	106.5995	25.46637	4.7683716e-07	True	1.9383624317200205e-06
174	174	59.277237	1.680549	4.554532	68.92638	3.7036412	7.6584373	1.8274572	-16.136063	-28.766045	25.259964	4.7683716e-07	True	1.9383624317200205e-06
95	95	90.763725	2.3473377	4.302875	58.913162	3.2202895	6.748357	2.471032	-72.0326	-84.54828	25.031357	5.364418e-07	True	2.0792317944903705e-06
247	247	148.41316	-1.2145572	4.459482	148.41316	3.6355639	7.410145	-1.2142943	131.17145	118.56947	25.203949	5.364418e-07	True	2.0792317944903705e-06
370	370	148.41316	0.43585035	4.5288587	148.41316	3.839313	7.3949466	0.68737686	121.691635	109.178314	25.026642	5.364418e-07	True	2.0792317944903705e-06
475	475	107.15852	2.663149	4.4081545	115.25456	3.8930752	7.6117215	2.529986	-101.60175	-114.21561	25.227707	5.364418e-07	True	2.0792317944903705e-06
452	452	148.41316	3.9837506	4.759226	148.41316	3.3803995	7.445157	3.9562457	-345.76627	-358.32828	25.124023	5.364418e-07	True	2.0792317944903705e-06
24	24	31.327892	0.78656507	4.443806	114.968704	4.2919297	8.234625	0.78324133	90.92685	78.31059	25.232513	5.364418e-07	True	2.0792317944903705e-06
439	439	148.41316	-2.8865728	4.609665	126.0361	3.9242935	7.9598727	-2.2228663	133.3442	120.91992	24.848541	5.9604645e-07	True	2.240776119375587e-06
361	361	12.638753	2.0928693	4.006178	13.904933	3.5023155	6.726146	1.9687032	-36.892174	-49.32388	24.86341	5.9604645e-07	True	2.240776119375587e-06
382	382	13.428869	2.4856505	5.1541886	26.916666	3.7542765	8.70049	2.4905133	-169.26276	-181.71465	24.903778	5.9604645e-07	True	2.240776119375587e-06
287	287	79.61462	-1.2120999	5.2530317	126.14282	3.4829507	8.292708	-0.92303467	111.78488	99.29042	24.988922	5.9604645e-07	True	2.240776119375587e-06
264	264	44.653854	0.835852	5.4573407	39.257973	4.525938	9.373047	1.572194	-21.915886	-34.296265	24.760757	6.556511e-07	True	2.4283373797381366e-06
