gene_index	gene	corr_pseudotime_glu	corr_pseudotime_da	corr_da_minus_glu	lavous_p	lavous_q	lavous_signif	lavous_lrt
477	Idh1	0.28765499889063106	0.051305989490119955	-0.23634900940051112			False	
478	Pikfyve	0.01997215852467548	-0.02987780290495998	-0.049849961429635464			False	
479	Pth2r		0.04018061066413416				False	
480	Crygf						False	
481	Map2	0.23117753952235168	0.20599631234707727	-0.025181227175274407			False	
482	Gm10558	-0.024165147422460568	-0.041365639434553896	-0.017200492012093328			False	
483	Unc80	0.024163774993284214	0.040428745902957836	0.01626497090967362			False	
484	Rpe	-0.11792765577752153	-0.12669244686157574	-0.008764791084054216			False	
485	Kansl1l	-0.011485310989946006	-0.0012521449369516128	0.010233166052994392			False	
486	Acadl	-0.41868451011540353	-0.2976168450965682	0.12106766501883531			False	
487	Myl1	-0.11031910044109469	-0.0663285193414351	0.04399058109965959			False	
488	Lancl1	0.2460140041090856	0.14455608420582958	-0.10145791990325603			False	
489	Cps1	0.05953336052434935	0.06741365549174885	0.007880294967399504			False	
490	Gm15668						False	
491	Gm15669						False	
492	Gm15671						False	
493	Erbb4	0.12897186020660037	0.2809697758884081	0.15199791568180773			False	
494	Gm16076		0.04265959625104251				False	
495	Gm28497						False	
496	Gm29113						False	
497	Gm29114						False	
498	Ikzf2	-0.14430095580651628	-0.0625230986869574	0.08177785711955887			False	
499	Gm29112						False	
500	Gm28112		0.04310215673731955				False	
501	Spag16	-0.3301350051882537	-0.1475744845410193	0.18256052064723444			False	
502	Vwc2l	0.11440819312421287	0.31637986310744853	0.20197166998323568			False	
503	Bard1	0.0317958370378228	0.06443185087725622	0.032636013839433424			False	
504	Abca12		0.010139766235636024				False	
505	Atic	0.020370510661855475	0.10987442896466194	0.08950391830280646			False	
506	Fn1	-0.21500696738991834	-0.1560809358952609	0.058926031494657444			False	
507	Apol7d	0.02033211345819654					False	
508	Gm8883						False	
509	Gm28818						False	
510	4933417E11Rik	0.031108350837289585	0.044588886332390006	0.01348053549510042			False	
511	4930556G22Rik						False	
512	Gm4319	0.05394577857293055	0.0478887217348489	-0.006057056838081651			False	
513	Mreg	0.002996871531562226	-0.020667019270963236	-0.023663890802525463			False	
514	Pecr	0.017240538209272238	0.01642198469425707	-0.000818553515015169			False	
515	Tmem169	0.010623337709046747	0.027093312282616213	0.016469974573569468			False	
516	Xrcc5	-0.07218268185640245	-0.0598796292644215	0.012303052591980945			False	
517	March4	0.11814055663615558	0.16457934952237105	0.04643879288621547			False	
518	Smarcal1	0.061680278509929506	0.04175899593130886	-0.01992128257862065			False	
519	Gm39662	0.10798606578507251	0.016613772649531417	-0.0913722931355411			False	
520	Ankar	0.047056378992362105					False	
521	Rpl37a	-0.17907615818733044	0.07795788035977286	0.25703403854710327			False	
522	Igfbp2	-0.26929886746544857	-0.0618690689931599	0.20742979847228865			False	
523	Igfbp5	-0.6214883623929451	-0.28811391901239575	0.3333744433805494			False	
524	1700027A15Rik						False	
525	Tnp1						False	
526	Gm29185		0.03138446351745499				False	
527	Pinc						False	
528	D530049I02Rik						False	
529	C530043A13Rik						False	
530	Gm29186						False	
531	6030407O03Rik		0.05893070302927841				False	
532	Gm29183						False	
533	Tns1	-0.27782838523743103	-0.24756705216991215	0.03026133306751888			False	
534	Rufy4						False	
535	Cxcr2	-0.10542920129850766	-0.08680174387805338	0.018627457420454283			False	
536	Cxcr1						False	
537	Arpc2	0.10115991879360736	0.04150540804687138	-0.05965451074673598			False	
538	Gpbar1						False	
539	Aamp	-0.1219952331951198	-0.16177651431564366	-0.039781281120523856			False	
540	Gm28364						False	
541	Pnkd	-0.023275493719691127	-0.01858851508767626	0.004686978632014869			False	
542	Tmbim1	-0.2382141730062527	-0.1723244969449012	0.06588967606135149			False	
543	Gm29358	-0.03918389968473074	-0.020663159751590596	0.018520739933140143			False	
544	Catip	-0.43422786039161715	-0.3964573739524552	0.03777048643916192			False	
545	Slc11a1						False	
546	Ctdsp1	-0.45067719424079167	-0.4118470520835801	0.03883014215721159			False	
547	Vil1						False	
548	Usp37	-0.24998130932454835	-0.12261537786086937	0.12736593146367897			False	
549	Cnot9	-0.046526875806852636	0.01811210545323211	0.06463898126008474			False	
550	Plcd4	-0.32955760166085796	-0.3113637109863905	0.018193890674467472			False	
551	Zfp142	0.01428736338134615	0.005633426597136075	-0.008653936784210075			False	
552	Bcs1l	0.09599476242125404	0.030749559732391712	-0.06524520268886233			False	
553	Rnf25	0.06596280435913594	-0.02323813269565706	-0.08920093705479301			False	
554	Stk36	-0.4014055768540912	-0.29387817272605554	0.10752740412803563			False	
555	Ttll4	-0.008418957718751011	0.03507988608087723	0.04349884379962825			False	
556	Cyp27a1						False	
557	Prkag3						False	
558	Wnt6	0.07445302148907232	-0.0042545608887265525	-0.07870758237779887			False	
559	Gm29539						False	
560	Wnt10a						False	
561	Gm16582						False	
562	Cdk5r2	0.24800707424674787	0.2713695938188036	0.023362519572055734			False	
563	Fev						False	
564	Cryba2	-0.013173456342663795	-0.04742673574199455	-0.034253279399330754			False	
565	Cfap65	-0.358956279128968	-0.3217470244192664	0.0372092547097016			False	
566	Gm15841						False	
567	Ihh	-0.09761061311875963	-0.09031155380842995	0.007299059310329675			False	
568	Nhej1	-0.12928418899223232	-0.08680491324216467	0.042479275750067644			False	
569	Slc23a3						False	
570	Cnppd1	-0.06822999361638096	-0.04083711443153394	0.02739287918484702			False	
571	Retreg2	0.13651748067613864	0.02654719007148237	-0.10997029060465627			False	
572	Zfand2b	-0.03688839273168843	-0.0038067850802920747	0.03308160765139636			False	
573	Abcb6	0.06326601118795726	0.002889755023813913	-0.06037625616414335			False	
574	Atg9a	-0.03637056940553308	0.016242002737383732	0.052612572142916814			False	
575	Ankzf1	0.005865746301516898	-0.01250299419365883	-0.01836874049517573			False	
576	Glb1l	-0.1830320914443044	-0.10069058583042811	0.08234150561387629			False	
577	Stk16	-0.17056066614894727	-0.1457568934611127	0.02480377268783457			False	
578	Tuba4a	0.03810416265418744	0.049259852683642295	0.011155690029454858			False	
579	A630095N17Rik						False	
580	Dnajb2	-0.30638882746011414	-0.1701668640927133	0.13622196336740083			False	
581	Ptprn	0.12101368976122248	0.18356660311660494	0.06255291335538246			False	
582	Gm28294						False	
583	Resp18	0.4950235621021497	0.337822610292551	-0.1572009518095987			False	
584	Gm28902						False	
585	Dnpep	-0.11212028701248858	-0.06606727725194443	0.04605300976054415			False	
586	Des		0.04527759981267497				False	
587	Gm15179		0.014231467633093091				False	
588	Speg	-0.11852712171728855	0.0697701585504227	0.18829728026771125			False	
589	Gm15178						False	
590	Gmppa	-0.028511507928230945	-0.002404101325790119	0.026107406602440826			False	
591	Asic4	0.10012031003426114	0.0071835195185279655	-0.09293679051573317			False	
592	Chpf	0.08199839881338788	0.08896622249394294	0.006967823680555055			False	
593	Obsl1	-0.0004325142399675118	0.03959359810021131	0.040026112340178825			False	
594	Tmem198	0.17236839130971884	0.10306378521869772	-0.06930460609102113			False	
595	Inha	0.2237050002658815	0.13414288065952493	-0.08956211960635657			False	
596	Stk11ip	-0.16341803762024695	-0.0934096865850216	0.07000835103522535			False	
597	Slc4a3	0.21654831692380896	0.10975484454762172	-0.10679347237618725			False	
598	Gm29065						False	
599	Gm29069						False	
600	Gm17751						False	
601	Gm816						False	
602	Epha4	0.13048023979998175	0.20787363494778102	0.07739339514779928			False	
603	Gm28386						False	
604	Gm28387						False	
605	Pax3	-0.09991421653654897	-0.09220124107291408	0.007712975463634891			False	
606	Sgpp2	-0.08893503196317674	-0.11395190855708054	-0.025016876593903795			False	
607	Gm28410						False	
608	Farsb	0.1338699083831077	0.07168978365445543	-0.06218012472865227			False	
609	BC035947	0.010179201722747212	0.02134673628531326	0.011167534562566049			False	
610	Mogat1	0.0490264995125108	0.040175693566485426	-0.008850805946025372			False	
611	5730419F03Rik						False	
612	Gm29611						False	
613	Acsl3	0.06906594792507752	0.05994842585864226	-0.009117522066435256			False	
614	Utp14b	0.03882965333841798	0.024569260674164085	-0.014260392664253895			False	
615	Gm29536		-0.013931168498466021				False	
616	Kcne4						False	
617	Gm29187						False	
618	Scg2	0.44366105101366005	0.07205020549716891	-0.37161084551649115			False	
619	Ap1s3	0.05489009016589368	0.09161731457260165	0.03672722440670797			False	
620	Wdfy1	0.18909671720684573	0.08425077437781679	-0.10484594282902894			False	
621	Mrpl44	0.1638546619017454	0.08356036634376256	-0.08029429555798286			False	
622	Serpine2	-0.3482018737273022	-0.06503082176175946	0.28317105196554276			False	
623	9830004L10Rik						False	
624	Fam124b						False	
625	2310015K22Rik						False	
626	Cul3	0.0610944615071217	0.0464331428814268	-0.014661318625694898			False	
627	Gm29125						False	
628	1700016L21Rik		-0.027725627087165902				False	
629	Gm45261						False	
630	Dock10	-0.02961634952938131	-0.05692049542896079	-0.027304145899579482			False	
631	Nyap2	0.11908961698908135	0.19127401032865166	0.0721843933395703			False	
632	Irs1	-0.443314477312009	-0.27245100481125034	0.17086347250075867			False	
633	Gm9747						False	
634	Rhbdd1	-0.0367253265637748	-0.011931237357705194	0.024794089206069604			False	
635	Gm28940						False	
636	Col4a4	-0.04949349821956085	0.09926898372775082	0.14876248194731168			False	
637	Col4a3						False	
638	C430014B12Rik		0.035870972509614574				False	
639	Mff	-0.13018849036977015	-0.044835290828252466	0.08535319954151768			False	
640	Gm28941	-0.02244013258596688	-0.042421091597150996	-0.019980959011184116			False	
641	Tm4sf20						False	
642	Gm47791						False	
643	Gm28942						False	
644	Agfg1	0.05817446861896558	0.1944628381763465	0.1362883695573809			False	
645	A030005L19Rik	-0.021081865869100994	0.0038545212819822245	0.02493638715108322			False	
646	A030014E15Rik	-0.03918389968473074	-0.04238307122790685	-0.003199171543176109			False	
647	Gm6217						False	
648	A030003K21Rik						False	
649	Gm7544						False	
650	Gm47955						False	
651	Gm47959						False	
652	Slc19a3	0.026822675210016134					False	
653	Krtap28-10						False	
654	Gm47969						False	
655	A030005K14Rik						False	
656	Krtap28-13						False	
657	Ccl20	0.021200822912707522	0.06161899969885908	0.04041817678615156			False	
658	Daw1	-0.39274847390457857	-0.3592079565713498	0.03354051733322877			False	
659	Sphkap	0.035146987893775	0.010680808539503716	-0.024466179354271287			False	
660	4933436I20Rik						False	
661	Pid1	0.25486123709544695	0.07156088005307483	-0.18330035704237213			False	
662	Dner	0.3556106773933455	0.09924942303799786	-0.2563612543553476			False	
663	Trip12	-0.09134106228948234	-0.038327508142288844	0.0530135541471935			False	
664	Fbxo36	-0.5584140326103965	-0.47085961234053997	0.08755442026985649			False	
665	Slc16a14	0.09495618911919432	0.009465011082275921	-0.0854911780369184			False	
666	C130026I21Rik						False	
667	A530032D15Rik						False	
668	Gm10553						False	
669	A530040E14Rik						False	
670	Gm16028						False	
671	Gm16025						False	
672	Gm16092						False	
673	G530012D18Rik						False	
674	Sp110						False	
675	Gm16094						False	
676	Sp140	0.005145476843376126	0.028490895067998723	0.023345418224622598			False	
677	Gm10552						False	
678	Gm17017						False	
679	Sp100						False	
680	A630001G21Rik						False	
681	9930111H07Rik						False	
682	Cab39	0.10384944558419668	0.1821834522793536	0.07833400669515692			False	
683	Itm2c	-0.5008760950083256	-0.3412022590071259	0.15967383600119972			False	
684	4933407L21Rik	-0.5834070707715842	-0.49551371495553387	0.08789335581605029			False	
685	Gm28884						False	
686	Gpr55						False	
687	Gm28100						False	
688	Spata3	-0.19835732374473328	-0.18266426926560972	0.015693054479123558			False	
689	2810459M11Rik	-0.6777043075475948	-0.585444463939159	0.09225984360843575			False	
690	Psmd1	0.06683127354797562	-0.013276526117673005	-0.08010779966564863			False	
691	Htr2b		-0.027498207680694255				False	
692	Armc9	-0.10618060532794746	-0.04829170237961134	0.05788890294833612			False	
693	Gm16341						False	
694	B3gnt7	0.14358789839067995	0.03918809470671386	-0.10439980368396609			False	
695	Gm28626	0.048500602550317046	0.037903769767265234	-0.010596832783051811			False	
696	Ncl	0.05386374633364744	0.042548978660345	-0.011314767673302438			False	
697	C130036L24Rik	0.004801835809581844	0.05182343634110642	0.04702160053152458			False	
698	Nmur1						False	
699	Tex44						False	
700	Ptma	0.7379262472045361	0.6028669526512936	-0.1350592945532425			False	
701	Pde6d	-0.07832376211292846	-0.04557852425764194	0.032745237855286526			False	
702	Cops7b	0.06254876059596325	0.057229104483203945	-0.005319656112759301			False	
703	Nppc	-0.04624244521215237	-0.04936920929089898	-0.0031267640787466106			False	
704	Dis3l2	0.03729868968497443	-0.02635093398505043	-0.06364962367002486			False	
705	Gm29055	-0.03223092053778098	0.009319857504339198	0.04155077804212018			False	
706	Gm28375						False	
707	Gm29371						False	
708	Alppl2						False	
709	Alpi						False	
710	Akp3						False	
711	Gm29374	0.0020740328799455157	-0.020195790632837645	-0.02226982351278316			False	
712	Ecel1	0.10222075401997616	0.012779856006604655	-0.0894408980133715			False	
713	Prss56						False	
714	Chrnd						False	
715	Chrng						False	
716	Eif4e2	0.1019833416899703	0.14669726568487904	0.04471392399490874			False	
717	Efhd1	0.04395909616977852					False	
718	Efhd1os						False	
719	Gigyf2	0.02159686234851049	0.09893442697831294	0.07733756462980244			False	
720	Kcnj13						False	
721	Snorc	0.05549327266560797	-0.05618107704520239	-0.11167434971081036			False	
722	Ngef	0.03864309403291054	-0.007802065798229405	-0.04644515983113994			False	
723	Neu2	-0.09991421653654896	-0.0922012410729141	0.0077129754636348635			False	
724	Inpp5d	-0.06783691659827928	-0.09031812571143454	-0.02248120911315525			False	
725	Atg16l1	0.09866459663069341	0.0931226826011375	-0.005541914029555908			False	
726	Sag	-0.11494789641763938	-0.05793453568704181	0.05701336073059757			False	
727	Dgkd	-0.02151360922243406	-0.02705919064098801	-0.005545581418553949			False	
728	Gm19582						False	
729	Usp40	-0.0279507099366436	-0.06847819016635748	-0.04052748022971388			False	
730	Ugt1a10						False	
731	Gm20528						False	
732	Ugt1a9						False	
733	Ugt1a8						False	
734	Ugt1a7c						False	
735	Ugt1a6b						False	
736	Ugt1a6a						False	
737	Ugt1a5						False	
738	Ugt1a2						False	
739	Dnajb3	-0.016663115393774772	-0.0516949937375535	-0.03503187834377873			False	
740	Ugt1a1						False	
741	Mroh2a						False	
742	Hjurp	-0.04916001850320786	-0.04183155558362447	0.0073284629195833895			False	
743	Trpm8						False	
744	4930453O03Rik						False	
745	Spp2	0.06626763530413149					False	
746	Gm29538	-0.09488556953538264	-0.08807615160555707	0.006809417929825576			False	
747	Gm28888						False	
748	Glrp1	0.03993772461663503					False	
749	Gm19589						False	
750	Gm29336						False	
751	Arl4c	0.3571395957682732	0.31675674146855437	-0.04038285429971883			False	
752	Platr5						False	
753	Gm29337						False	
754	1700067G17Rik						False	
755	Sh3bp4	0.0013567450718391372	-0.02407750501573034	-0.025434250087569478			False	
756	Gm28342						False	
757	C030007H22Rik						False	
758	Agap1	0.021339725103513094	0.05259764721095386	0.03125792210744077			False	
759	Gm28499		0.01989595637620958				False	
760	4933400F21Rik						False	
761	Gbx2	-0.23784533827574056	-0.28430929221722684	-0.04646395394148628			False	
762	D130058E05Rik	-0.17349975960455175	-0.18458842013395116	-0.011088660529399413			False	
763	Asb18	0.006254273882714462	0.039475877482757535	0.03322160360004307			False	
764	Iqca	-0.18913875101212896	-0.17514943943517636	0.013989311576952601			False	
765	4930434B07Rik						False	
766	Ackr3	-0.00034261231051409713	-0.09290749739487095	-0.09256488508435685			False	
767	Gm28721						False	
768	Gm28723	-0.09991421653654896	-0.0922012410729141	0.0077129754636348635			False	
769	Gm28722						False	
770	Cops8	0.10708460906593421	0.12055580391358425	0.01347119484765004			False	
771	Gm9991						False	
772	Col6a3		0.02949421081118988				False	
773	Mlph						False	
774	Prlh						False	
775	Rab17						False	
776	Gm28199						False	
777	Lrrfip1	0.15233219382365648	0.06343363305819671	-0.08889856076545977			False	
778	Rbm44						False	
779	Ramp1	-0.595159288472928	-0.539011269238133	0.056148019234794955			False	
780	Ube2f	-0.16457690844660408	-0.08890452238896338	0.0756723860576407			False	
781	Scly	0.1113634584867022	0.03813814573474575	-0.07322531275195646			False	
782	Gm17090						False	
783	Espnl						False	
784	Klhl30						False	
785	Erfe						False	
786	Ilkap	0.07841167159970722	0.008523035489341387	-0.06988863611036583			False	
787	1700020N18Rik						False	
788	Hes6	0.08221663306788135	-0.015284977109103386	-0.09750161017698473			False	
