node,node2,regime
4991,5053,33
4991,5255,33
4991,4922,33
4991,5303,33
4991,5364,33
4991,5055,33
4991,5385,33
4991,5228,33
4991,5313,33
4991,5306,33
4991,5339,33
4991,5317,33
4991,5425,33
4991,5462,33
4991,5542,33
4991,5434,33
4991,5528,33
4991,5496,33
4991,5483,33
4991,5484,33
4991,5532,33
4991,5524,33
4991,5515,33
4991,5431,33
4991,5478,33
4991,5463,33
4991,5534,33
4991,5495,33
4991,5429,33
4991,5529,33
4991,5472,33
4991,5430,33
4991,5442,33
4991,5505,33
4991,5438,33
4991,5422,33
4991,5494,33
4991,5526,33
4991,5479,33
4991,5533,33
4991,5464,33
4991,5482,33
4991,5419,33
4991,5436,33
4991,5485,33
4991,5461,33
4991,5536,33
4991,5443,33
4991,5503,33
4983,4909,33
4983,4989,33
4983,5348,33
4983,5004,33
4983,5361,33
4983,5333,33
4983,5063,33
4983,5173,33
4983,5192,33
4983,4996,33
4983,4969,33
4983,5346,33
4983,5042,33
4983,5274,33
4983,5208,33
4983,5145,33
4983,5132,33
4983,4906,33
4983,4936,33
4983,5365,33
4983,5051,33
4983,4978,33
4983,5383,33
4983,5404,33
4983,5056,33
4983,5141,33
4983,4968,33
4983,5408,33
4983,5249,33
4983,5115,33
4983,5206,33
4983,5325,33
4983,5327,33
4983,5140,33
4983,5028,33
4983,5012,33
4983,4966,33
4983,5398,33
4983,5372,33
4983,5401,33
4983,4925,33
4983,5024,33
4983,5130,33
4983,5164,33
4983,5247,33
4983,5041,33
4983,5103,33
4983,5144,33
4983,5195,33
4983,5149,33
4983,4902,33
4983,5343,33
4983,5302,33
4983,5017,33
4983,5214,33
4983,5131,33
4983,5205,33
4983,5282,33
4983,5269,33
4983,5230,33
4983,4923,33
4983,5391,33
4983,5299,33
4983,4927,33
4983,5174,33
4983,4910,33
4983,5233,33
4983,5181,33
4983,5267,33
4983,5185,33
4983,4911,33
4983,4961,33
4983,5276,33
4983,5189,33
4983,5264,33
4983,4994,33
4983,5048,33
4983,4947,33
4983,5000,33
4983,5321,33
4983,4920,33
4983,5226,33
4983,5311,33
4983,5246,33
4983,5066,33
4983,5371,33
4983,5127,33
4983,5128,33
4983,5123,33
4983,5120,33
4983,5287,33
4983,5109,33
4983,5353,33
4983,5337,33
4983,5153,33
4983,4901,33
4983,4914,33
4983,5238,33
4983,5108,33
4983,5146,33
4983,4940,33
4983,4958,33
4983,4898,33
4983,5284,33
4983,5183,33
4983,5064,33
4983,5296,33
4983,5397,33
4983,5268,33
4983,5032,33
4983,5207,33
4983,5342,33
4983,5399,33
4983,5151,33
4983,5002,33
4983,5357,33
4983,5176,33
4983,4946,33
4983,5171,33
4983,4917,33
4983,5053,33
4983,5255,33
4983,4922,33
4983,5303,33
4983,5364,33
4983,5055,33
4983,5385,33
4983,5228,33
4983,5313,33
4983,5306,33
4983,5339,33
4983,5317,33
4983,5425,33
4983,5462,33
4983,5542,33
4983,5434,33
4983,5528,33
4983,5496,33
4983,5483,33
4983,5484,33
4983,5532,33
4983,5524,33
4983,5515,33
4983,5431,33
4983,5478,33
4983,5463,33
4983,5534,33
4983,5495,33
4983,5429,33
4983,5529,33
4983,5472,33
4983,5430,33
4983,5442,33
4983,5505,33
4983,5438,33
4983,5422,33
4983,5494,33
4983,5526,33
4983,5479,33
4983,5533,33
4983,5464,33
4983,5482,33
4983,5419,33
4983,5436,33
4983,5485,33
4983,5461,33
4983,5536,33
4983,5443,33
4983,5503,33
4909,4989,33
4909,5348,33
4909,5004,33
4909,5361,33
4909,5333,33
4909,5063,33
4909,5173,33
4909,5192,33
4909,4996,33
4909,4969,33
4909,5346,33
4909,5042,33
4909,5274,33
4909,5208,33
4909,5145,33
4909,5132,33
4909,4906,33
4909,4936,33
4909,5365,33
4909,5051,33
4909,4978,33
4909,5383,33
4909,5404,33
4909,5056,33
4909,5141,33
4909,4968,33
4909,5408,33
4909,5249,33
4909,5115,33
4909,5206,33
4909,5325,33
4909,5327,33
4909,5140,33
4909,5028,33
4909,5012,33
4909,4966,33
4909,5398,33
4909,5372,33
4909,5401,33
4909,4925,33
4909,5024,33
4909,5130,33
4909,5164,33
4909,5247,33
4909,5041,33
4909,5103,33
4909,5144,33
4909,5195,33
4909,5149,33
4909,4902,33
4909,5343,33
4909,5302,33
4909,5017,33
4909,5214,33
4909,5131,33
4909,5205,33
4909,5282,33
4909,5269,33
4909,5230,33
4909,4923,33
4909,5391,33
4909,5299,33
4909,4927,33
4909,5174,33
4909,4910,33
4909,5233,33
4909,5181,33
4909,5267,33
4909,5185,33
4909,4911,33
4909,4961,33
4909,5276,33
4909,5189,33
4909,5264,33
4909,4994,33
4909,5048,33
4909,4947,33
4909,5000,33
4909,5321,33
4909,4920,33
4909,5226,33
4909,5311,33
4909,5246,33
4909,5066,33
4909,5371,33
4909,5127,33
4909,5128,33
4909,5123,33
4909,5120,33
4909,5287,33
4909,5109,33
4909,5353,33
4909,5337,33
4909,5153,33
4909,4901,33
4909,4914,33
4909,5238,33
4909,5108,33
4909,5146,33
4909,4940,33
4909,4958,33
4909,4898,33
4909,5284,33
4909,5183,33
4909,5064,33
4909,5296,33
4909,5397,33
4909,5268,33
4909,5032,33
4909,5207,33
4909,5342,33
4909,5399,33
4909,5151,33
4909,5002,33
4909,5357,33
4909,5176,33
4909,4946,33
4909,5171,33
4909,4917,33
4909,5053,33
4909,5255,33
4909,4922,33
4909,5303,33
4909,5364,33
4909,5055,33
4909,5385,33
4909,5228,33
4909,5313,33
4909,5306,33
4909,5339,33
4909,5317,33
4909,5425,33
4909,5462,33
4909,5542,33
4909,5434,33
4909,5528,33
4909,5496,33
4909,5483,33
4909,5484,33
4909,5532,33
4909,5524,33
4909,5515,33
4909,5431,33
4909,5478,33
4909,5463,33
4909,5534,33
4909,5495,33
4909,5429,33
4909,5529,33
4909,5472,33
4909,5430,33
4909,5442,33
4909,5505,33
4909,5438,33
4909,5422,33
4909,5494,33
4909,5526,33
4909,5479,33
4909,5533,33
4909,5464,33
4909,5482,33
4909,5419,33
4909,5436,33
4909,5485,33
4909,5461,33
4909,5536,33
4909,5443,33
4909,5503,33
4989,5348,33
4989,5004,33
4989,5361,33
4989,5333,33
4989,5063,33
4989,5173,33
4989,5192,33
4989,4996,33
4989,4969,33
4989,5346,33
4989,5042,33
4989,5274,33
4989,5208,33
4989,5145,33
4989,5132,33
4989,4906,33
4989,4936,33
4989,5365,33
4989,5051,33
4989,4978,33
4989,5383,33
4989,5404,33
4989,5056,33
4989,5141,33
4989,4968,33
4989,5408,33
4989,5249,33
4989,5115,33
4989,5206,33
4989,5325,33
4989,5327,33
4989,5140,33
4989,5028,33
4989,5012,33
4989,4966,33
4989,5398,33
4989,5372,33
4989,5401,33
4989,4925,33
4989,5024,33
4989,5130,33
4989,5164,33
4989,5247,33
4989,5041,33
4989,5103,33
4989,5144,33
4989,5195,33
4989,5149,33
4989,4902,33
4989,5343,33
4989,5302,33
4989,5017,33
4989,5214,33
4989,5131,33
4989,5205,33
4989,5282,33
4989,5269,33
4989,5230,33
4989,4923,33
4989,5391,33
4989,5299,33
4989,4927,33
4989,5174,33
4989,4910,33
4989,5233,33
4989,5181,33
4989,5267,33
4989,5185,33
4989,4911,33
4989,4961,33
4989,5276,33
4989,5189,33
4989,5264,33
4989,4994,33
4989,5048,33
4989,4947,33
4989,5000,33
4989,5321,33
4989,4920,33
4989,5226,33
4989,5311,33
4989,5246,33
4989,5066,33
4989,5371,33
4989,5127,33
4989,5128,33
4989,5123,33
4989,5120,33
4989,5287,33
4989,5109,33
4989,5353,33
4989,5337,33
4989,5153,33
4989,4901,33
4989,4914,33
4989,5238,33
4989,5108,33
4989,5146,33
4989,4940,33
4989,4958,33
4989,4898,33
4989,5284,33
4989,5183,33
4989,5064,33
4989,5296,33
4989,5397,33
4989,5268,33
4989,5032,33
4989,5207,33
4989,5342,33
4989,5399,33
4989,5151,33
4989,5002,33
4989,5357,33
4989,5176,33
4989,4946,33
4989,5171,33
4989,4917,33
4989,5053,33
4989,5255,33
4989,4922,33
4989,5303,33
4989,5364,33
4989,5055,33
4989,5385,33
4989,5228,33
4989,5313,33
4989,5306,33
4989,5339,33
4989,5317,33
4989,5425,33
4989,5462,33
4989,5542,33
4989,5434,33
4989,5528,33
4989,5496,33
4989,5483,33
4989,5484,33
4989,5532,33
4989,5524,33
4989,5515,33
4989,5431,33
4989,5478,33
4989,5463,33
4989,5534,33
4989,5495,33
4989,5429,33
4989,5529,33
4989,5472,33
4989,5430,33
4989,5442,33
4989,5505,33
4989,5438,33
4989,5422,33
4989,5494,33
4989,5526,33
4989,5479,33
4989,5533,33
4989,5464,33
4989,5482,33
4989,5419,33
4989,5436,33
4989,5485,33
4989,5461,33
4989,5536,33
4989,5443,33
4989,5503,33
5348,5004,33
5348,5361,33
5348,5333,33
5348,5063,33
5348,5173,33
5348,5192,33
5348,4996,33
5348,4969,33
5348,5346,33
5348,5042,33
5348,5274,33
5348,5208,33
5348,5145,33
5348,5132,33
5348,4906,33
5348,4936,33
5348,5365,33
5348,5051,33
5348,4978,33
5348,5383,33
5348,5404,33
5348,5056,33
5348,5141,33
5348,4968,33
5348,5408,33
5348,5249,33
5348,5115,33
5348,5206,33
5348,5325,33
5348,5327,33
5348,5140,33
5348,5028,33
5348,5012,33
5348,4966,33
5348,5398,33
5348,5372,33
5348,5401,33
5348,4925,33
5348,5024,33
5348,5130,33
5348,5164,33
5348,5247,33
5348,5041,33
5348,5103,33
5348,5144,33
5348,5195,33
5348,5149,33
5348,4902,33
5348,5343,33
5348,5302,33
5348,5017,33
5348,5214,33
5348,5131,33
5348,5205,33
5348,5282,33
5348,5269,33
5348,5230,33
5348,4923,33
5348,5391,33
5348,5299,33
5348,4927,33
5348,5174,33
5348,4910,33
5348,5233,33
5348,5181,33
5348,5267,33
5348,5185,33
5348,4911,33
5348,4961,33
5348,5276,33
5348,5189,33
5348,5264,33
5348,4994,33
5348,5048,33
5348,4947,33
5348,5000,33
5348,5321,33
5348,4920,33
5348,5226,33
5348,5311,33
5348,5246,33
5348,5066,33
5348,5371,33
5348,5127,33
5348,5128,33
5348,5123,33
5348,5120,33
5348,5287,33
5348,5109,33
5348,5353,33
5348,5337,33
5348,5153,33
5348,4901,33
5348,4914,33
5348,5238,33
5348,5108,33
5348,5146,33
5348,4940,33
5348,4958,33
5348,4898,33
5348,5284,33
5348,5183,33
5348,5064,33
5348,5296,33
5348,5397,33
5348,5268,33
5348,5032,33
5348,5207,33
5348,5342,33
5348,5399,33
5348,5151,33
5348,5002,33
5348,5357,33
5348,5176,33
5348,4946,33
5348,5171,33
5348,4917,33
5348,5053,33
5348,5255,33
5348,4922,33
5348,5303,33
5348,5364,33
5348,5055,33
5348,5385,33
5348,5228,33
5348,5313,33
5348,5306,33
5348,5339,33
5348,5317,33
5348,5425,33
5348,5462,33
5348,5542,33
5348,5434,33
5348,5528,33
5348,5496,33
5348,5483,33
5348,5484,33
5348,5532,33
5348,5524,33
5348,5515,33
5348,5431,33
5348,5478,33
5348,5463,33
5348,5534,33
5348,5495,33
5348,5429,33
5348,5529,33
5348,5472,33
5348,5430,33
5348,5442,33
5348,5505,33
5348,5438,33
5348,5422,33
5348,5494,33
5348,5526,33
5348,5479,33
5348,5533,33
5348,5464,33
5348,5482,33
5348,5419,33
5348,5436,33
5348,5485,33
5348,5461,33
5348,5536,33
5348,5443,33
5348,5503,33
5004,5361,33
5004,5333,33
5004,5063,33
5004,5173,33
5004,5192,33
5004,4996,33
5004,4969,33
5004,5346,33
5004,5042,33
5004,5274,33
5004,5208,33
5004,5145,33
5004,5132,33
5004,4906,33
5004,4936,33
5004,5365,33
5004,5051,33
5004,4978,33
5004,5383,33
5004,5404,33
5004,5056,33
5004,5141,33
5004,4968,33
5004,5408,33
5004,5249,33
5004,5115,33
5004,5206,33
5004,5325,33
5004,5327,33
5004,5140,33
5004,5028,33
5004,5012,33
5004,4966,33
5004,5398,33
5004,5372,33
5004,5401,33
5004,4925,33
5004,5024,33
5004,5130,33
5004,5164,33
5004,5247,33
5004,5041,33
5004,5103,33
5004,5144,33
5004,5195,33
5004,5149,33
5004,4902,33
5004,5343,33
5004,5302,33
5004,5017,33
5004,5214,33
5004,5131,33
5004,5205,33
5004,5282,33
5004,5269,33
5004,5230,33
5004,4923,33
5004,5391,33
5004,5299,33
5004,4927,33
5004,5174,33
5004,4910,33
5004,5233,33
5004,5181,33
5004,5267,33
5004,5185,33
5004,4911,33
5004,4961,33
5004,5276,33
5004,5189,33
5004,5264,33
5004,4994,33
5004,5048,33
5004,4947,33
5004,5000,33
5004,5321,33
5004,4920,33
5004,5226,33
5004,5311,33
5004,5246,33
5004,5066,33
5004,5371,33
5004,5127,33
5004,5128,33
5004,5123,33
5004,5120,33
5004,5287,33
5004,5109,33
5004,5353,33
5004,5337,33
5004,5153,33
5004,4901,33
5004,4914,33
5004,5238,33
5004,5108,33
5004,5146,33
5004,4940,33
5004,4958,33
5004,4898,33
5004,5284,33
5004,5183,33
5004,5064,33
5004,5296,33
5004,5397,33
5004,5268,33
5004,5032,33
5004,5207,33
5004,5342,33
5004,5399,33
5004,5151,33
5004,5002,33
5004,5357,33
5004,5176,33
5004,4946,33
5004,5171,33
5004,4917,33
5004,5053,33
5004,5255,33
5004,4922,33
5004,5303,33
5004,5364,33
5004,5055,33
5004,5385,33
5004,5228,33
5004,5313,33
5004,5306,33
5004,5339,33
5004,5317,33
5004,5425,33
5004,5462,33
5004,5542,33
5004,5434,33
5004,5528,33
5004,5496,33
5004,5483,33
5004,5484,33
5004,5532,33
5004,5524,33
5004,5515,33
5004,5431,33
5004,5478,33
5004,5463,33
5004,5534,33
5004,5495,33
5004,5429,33
5004,5529,33
5004,5472,33
5004,5430,33
5004,5442,33
5004,5505,33
5004,5438,33
5004,5422,33
5004,5494,33
5004,5526,33
5004,5479,33
5004,5533,33
5004,5464,33
5004,5482,33
5004,5419,33
5004,5436,33
5004,5485,33
5004,5461,33
5004,5536,33
5004,5443,33
5004,5503,33
5361,5333,33
5361,5063,33
5361,5173,33
5361,5192,33
5361,4996,33
5361,4969,33
5361,5346,33
5361,5042,33
5361,5274,33
5361,5208,33
5361,5145,33
5361,5132,33
5361,4906,33
5361,4936,33
5361,5365,33
5361,5051,33
5361,4978,33
5361,5383,33
5361,5404,33
5361,5056,33
5361,5141,33
5361,4968,33
5361,5408,33
5361,5249,33
5361,5115,33
5361,5206,33
5361,5325,33
5361,5327,33
5361,5140,33
5361,5028,33
5361,5012,33
5361,4966,33
5361,5398,33
5361,5372,33
5361,5401,33
5361,4925,33
5361,5024,33
5361,5130,33
5361,5164,33
5361,5247,33
5361,5041,33
5361,5103,33
5361,5144,33
5361,5195,33
5361,5149,33
5361,4902,33
5361,5343,33
5361,5302,33
5361,5017,33
5361,5214,33
5361,5131,33
5361,5205,33
5361,5282,33
5361,5269,33
5361,5230,33
5361,4923,33
5361,5391,33
5361,5299,33
5361,4927,33
5361,5174,33
5361,4910,33
5361,5233,33
5361,5181,33
5361,5267,33
5361,5185,33
5361,4911,33
5361,4961,33
5361,5276,33
5361,5189,33
5361,5264,33
5361,4994,33
5361,5048,33
5361,4947,33
5361,5000,33
5361,5321,33
5361,4920,33
5361,5226,33
5361,5311,33
5361,5246,33
5361,5066,33
5361,5371,33
5361,5127,33
5361,5128,33
5361,5123,33
5361,5120,33
5361,5287,33
5361,5109,33
5361,5353,33
5361,5337,33
5361,5153,33
5361,4901,33
5361,4914,33
5361,5238,33
5361,5108,33
5361,5146,33
5361,4940,33
5361,4958,33
5361,4898,33
5361,5284,33
5361,5183,33
5361,5064,33
5361,5296,33
5361,5397,33
5361,5268,33
5361,5032,33
5361,5207,33
5361,5342,33
5361,5399,33
5361,5151,33
5361,5002,33
5361,5357,33
5361,5176,33
5361,4946,33
5361,5171,33
5361,4917,33
5361,5053,33
5361,5255,33
5361,4922,33
5361,5303,33
5361,5364,33
5361,5055,33
5361,5385,33
5361,5228,33
5361,5313,33
5361,5306,33
5361,5339,33
5361,5317,33
5361,5425,33
5361,5462,33
5361,5542,33
5361,5434,33
5361,5528,33
5361,5496,33
5361,5483,33
5361,5484,33
5361,5532,33
5361,5524,33
5361,5515,33
5361,5431,33
5361,5478,33
5361,5463,33
5361,5534,33
5361,5495,33
5361,5429,33
5361,5529,33
5361,5472,33
5361,5430,33
5361,5442,33
5361,5505,33
5361,5438,33
5361,5422,33
5361,5494,33
5361,5526,33
5361,5479,33
5361,5533,33
5361,5464,33
5361,5482,33
5361,5419,33
5361,5436,33
5361,5485,33
5361,5461,33
5361,5536,33
5361,5443,33
5361,5503,33
5333,5063,33
5333,5173,33
5333,5192,33
5333,4996,33
5333,4969,33
5333,5346,33
5333,5042,33
5333,5274,33
5333,5208,33
5333,5145,33
5333,5132,33
5333,4906,33
5333,4936,33
5333,5365,33
5333,5051,33
5333,4978,33
5333,5383,33
5333,5404,33
5333,5056,33
5333,5141,33
5333,4968,33
5333,5408,33
5333,5249,33
5333,5115,33
5333,5206,33
5333,5325,33
5333,5327,33
5333,5140,33
5333,5028,33
5333,5012,33
5333,4966,33
5333,5398,33
5333,5372,33
5333,5401,33
5333,4925,33
5333,5024,33
5333,5130,33
5333,5164,33
5333,5247,33
5333,5041,33
5333,5103,33
5333,5144,33
5333,5195,33
5333,5149,33
5333,4902,33
5333,5343,33
5333,5302,33
5333,5017,33
5333,5214,33
5333,5131,33
5333,5205,33
5333,5282,33
5333,5269,33
5333,5230,33
5333,4923,33
5333,5391,33
5333,5299,33
5333,4927,33
5333,5174,33
5333,4910,33
5333,5233,33
5333,5181,33
5333,5267,33
5333,5185,33
5333,4911,33
5333,4961,33
5333,5276,33
5333,5189,33
5333,5264,33
5333,4994,33
5333,5048,33
5333,4947,33
5333,5000,33
5333,5321,33
5333,4920,33
5333,5226,33
5333,5311,33
5333,5246,33
5333,5066,33
5333,5371,33
5333,5127,33
5333,5128,33
5333,5123,33
5333,5120,33
5333,5287,33
5333,5109,33
5333,5353,33
5333,5337,33
5333,5153,33
5333,4901,33
5333,4914,33
5333,5238,33
5333,5108,33
5333,5146,33
5333,4940,33
5333,4958,33
5333,4898,33
5333,5284,33
5333,5183,33
5333,5064,33
5333,5296,33
5333,5397,33
5333,5268,33
5333,5032,33
5333,5207,33
5333,5342,33
5333,5399,33
5333,5151,33
5333,5002,33
5333,5357,33
5333,5176,33
5333,4946,33
5333,5171,33
5333,4917,33
5333,5053,33
5333,5255,33
5333,4922,33
5333,5303,33
5333,5364,33
5333,5055,33
5333,5385,33
5333,5228,33
5333,5313,33
5333,5306,33
5333,5339,33
5333,5317,33
5333,5425,33
5333,5462,33
5333,5542,33
5333,5434,33
5333,5528,33
5333,5496,33
5333,5483,33
5333,5484,33
5333,5532,33
5333,5524,33
5333,5515,33
5333,5431,33
5333,5478,33
5333,5463,33
5333,5534,33
5333,5495,33
5333,5429,33
5333,5529,33
5333,5472,33
5333,5430,33
5333,5442,33
5333,5505,33
5333,5438,33
5333,5422,33
5333,5494,33
5333,5526,33
5333,5479,33
5333,5533,33
5333,5464,33
5333,5482,33
5333,5419,33
5333,5436,33
5333,5485,33
5333,5461,33
5333,5536,33
5333,5443,33
5333,5503,33
5063,5173,33
5063,5192,33
5063,4996,33
5063,4969,33
5063,5346,33
5063,5042,33
5063,5274,33
5063,5208,33
5063,5145,33
5063,5132,33
5063,4906,33
5063,4936,33
5063,5365,33
5063,5051,33
5063,4978,33
5063,5383,33
5063,5404,33
5063,5056,33
5063,5141,33
5063,4968,33
5063,5408,33
5063,5249,33
5063,5115,33
5063,5206,33
5063,5325,33
5063,5327,33
5063,5140,33
5063,5028,33
5063,5012,33
5063,4966,33
5063,5398,33
5063,5372,33
5063,5401,33
5063,4925,33
5063,5024,33
5063,5130,33
5063,5164,33
5063,5247,33
5063,5041,33
5063,5103,33
5063,5144,33
5063,5195,33
5063,5149,33
5063,4902,33
5063,5343,33
5063,5302,33
5063,5017,33
5063,5214,33
5063,5131,33
5063,5205,33
5063,5282,33
5063,5269,33
5063,5230,33
5063,4923,33
5063,5391,33
5063,5299,33
5063,4927,33
5063,5174,33
5063,4910,33
5063,5233,33
5063,5181,33
5063,5267,33
5063,5185,33
5063,4911,33
5063,4961,33
5063,5276,33
5063,5189,33
5063,5264,33
5063,4994,33
5063,5048,33
5063,4947,33
5063,5000,33
5063,5321,33
5063,4920,33
5063,5226,33
5063,5311,33
5063,5246,33
5063,5066,33
5063,5371,33
5063,5127,33
5063,5128,33
5063,5123,33
5063,5120,33
5063,5287,33
5063,5109,33
5063,5353,33
5063,5337,33
5063,5153,33
5063,4901,33
5063,4914,33
5063,5238,33
5063,5108,33
5063,5146,33
5063,4940,33
5063,4958,33
5063,4898,33
5063,5284,33
5063,5183,33
5063,5064,33
5063,5296,33
5063,5397,33
5063,5268,33
5063,5032,33
5063,5207,33
5063,5342,33
5063,5399,33
5063,5151,33
5063,5002,33
5063,5357,33
5063,5176,33
5063,4946,33
5063,5171,33
5063,4917,33
5063,5053,33
5063,5255,33
5063,4922,33
5063,5303,33
5063,5364,33
5063,5055,33
5063,5385,33
5063,5228,33
5063,5313,33
5063,5306,33
5063,5339,33
5063,5317,33
5063,5425,33
5063,5462,33
5063,5542,33
5063,5434,33
5063,5528,33
5063,5496,33
5063,5483,33
5063,5484,33
5063,5532,33
5063,5524,33
5063,5515,33
5063,5431,33
5063,5478,33
5063,5463,33
5063,5534,33
5063,5495,33
5063,5429,33
5063,5529,33
5063,5472,33
5063,5430,33
5063,5442,33
5063,5505,33
5063,5438,33
5063,5422,33
5063,5494,33
5063,5526,33
5063,5479,33
5063,5533,33
5063,5464,33
5063,5482,33
5063,5419,33
5063,5436,33
5063,5485,33
5063,5461,33
5063,5536,33
5063,5443,33
5063,5503,33
5173,5192,33
5173,4996,33
5173,4969,33
5173,5346,33
5173,5042,33
5173,5274,33
5173,5208,33
5173,5145,33
5173,5132,33
5173,4906,33
5173,4936,33
5173,5365,33
5173,5051,33
5173,4978,33
5173,5383,33
5173,5404,33
5173,5056,33
5173,5141,33
5173,4968,33
5173,5408,33
5173,5249,33
5173,5115,33
5173,5206,33
5173,5325,33
5173,5327,33
5173,5140,33
5173,5028,33
5173,5012,33
5173,4966,33
5173,5398,33
5173,5372,33
5173,5401,33
5173,4925,33
5173,5024,33
5173,5130,33
5173,5164,33
5173,5247,33
5173,5041,33
5173,5103,33
5173,5144,33
5173,5195,33
5173,5149,33
5173,4902,33
5173,5343,33
5173,5302,33
5173,5017,33
5173,5214,33
5173,5131,33
5173,5205,33
5173,5282,33
5173,5269,33
5173,5230,33
5173,4923,33
5173,5391,33
5173,5299,33
5173,4927,33
5173,5174,33
5173,4910,33
5173,5233,33
5173,5181,33
5173,5267,33
5173,5185,33
5173,4911,33
5173,4961,33
5173,5276,33
5173,5189,33
5173,5264,33
5173,4994,33
5173,5048,33
5173,4947,33
5173,5000,33
5173,5321,33
5173,4920,33
5173,5226,33
5173,5311,33
5173,5246,33
5173,5066,33
5173,5371,33
5173,5127,33
5173,5128,33
5173,5123,33
5173,5120,33
5173,5287,33
5173,5109,33
5173,5353,33
5173,5337,33
5173,5153,33
5173,4901,33
5173,4914,33
5173,5238,33
5173,5108,33
5173,5146,33
5173,4940,33
5173,4958,33
5173,4898,33
5173,5284,33
5173,5183,33
5173,5064,33
5173,5296,33
5173,5397,33
5173,5268,33
5173,5032,33
5173,5207,33
5173,5342,33
5173,5399,33
5173,5151,33
5173,5002,33
5173,5357,33
5173,5176,33
5173,4946,33
5173,5171,33
5173,4917,33
5173,5053,33
5173,5255,33
5173,4922,33
5173,5303,33
5173,5364,33
5173,5055,33
5173,5385,33
5173,5228,33
5173,5313,33
5173,5306,33
5173,5339,33
5173,5317,33
5173,5425,33
5173,5462,33
5173,5542,33
5173,5434,33
5173,5528,33
5173,5496,33
5173,5483,33
5173,5484,33
5173,5532,33
5173,5524,33
5173,5515,33
5173,5431,33
5173,5478,33
5173,5463,33
5173,5534,33
5173,5495,33
5173,5429,33
5173,5529,33
5173,5472,33
5173,5430,33
5173,5442,33
5173,5505,33
5173,5438,33
5173,5422,33
5173,5494,33
5173,5526,33
5173,5479,33
5173,5533,33
5173,5464,33
5173,5482,33
5173,5419,33
5173,5436,33
5173,5485,33
5173,5461,33
5173,5536,33
5173,5443,33
5173,5503,33
5192,4996,33
5192,4969,33
5192,5346,33
5192,5042,33
5192,5274,33
5192,5208,33
5192,5145,33
5192,5132,33
5192,4906,33
5192,4936,33
5192,5365,33
5192,5051,33
5192,4978,33
5192,5383,33
5192,5404,33
5192,5056,33
5192,5141,33
5192,4968,33
5192,5408,33
5192,5249,33
5192,5115,33
5192,5206,33
5192,5325,33
5192,5327,33
5192,5140,33
5192,5028,33
5192,5012,33
5192,4966,33
5192,5398,33
5192,5372,33
5192,5401,33
5192,4925,33
5192,5024,33
5192,5130,33
5192,5164,33
5192,5247,33
5192,5041,33
5192,5103,33
5192,5144,33
5192,5195,33
5192,5149,33
5192,4902,33
5192,5343,33
5192,5302,33
5192,5017,33
5192,5214,33
5192,5131,33
5192,5205,33
5192,5282,33
5192,5269,33
5192,5230,33
5192,4923,33
5192,5391,33
5192,5299,33
5192,4927,33
5192,5174,33
5192,4910,33
5192,5233,33
5192,5181,33
5192,5267,33
5192,5185,33
5192,4911,33
5192,4961,33
5192,5276,33
5192,5189,33
5192,5264,33
5192,4994,33
5192,5048,33
5192,4947,33
5192,5000,33
5192,5321,33
5192,4920,33
5192,5226,33
5192,5311,33
5192,5246,33
5192,5066,33
5192,5371,33
5192,5127,33
5192,5128,33
5192,5123,33
5192,5120,33
5192,5287,33
5192,5109,33
5192,5353,33
5192,5337,33
5192,5153,33
5192,4901,33
5192,4914,33
5192,5238,33
5192,5108,33
5192,5146,33
5192,4940,33
5192,4958,33
5192,4898,33
5192,5284,33
5192,5183,33
5192,5064,33
5192,5296,33
5192,5397,33
5192,5268,33
5192,5032,33
5192,5207,33
5192,5342,33
5192,5399,33
5192,5151,33
5192,5002,33
5192,5357,33
5192,5176,33
5192,4946,33
5192,5171,33
5192,4917,33
5192,5053,33
5192,5255,33
5192,4922,33
5192,5303,33
5192,5364,33
5192,5055,33
5192,5385,33
5192,5228,33
5192,5313,33
5192,5306,33
5192,5339,33
5192,5317,33
5192,5425,33
5192,5462,33
5192,5542,33
5192,5434,33
5192,5528,33
5192,5496,33
5192,5483,33
5192,5484,33
5192,5532,33
5192,5524,33
5192,5515,33
5192,5431,33
5192,5478,33
5192,5463,33
5192,5534,33
5192,5495,33
5192,5429,33
5192,5529,33
5192,5472,33
5192,5430,33
5192,5442,33
5192,5505,33
5192,5438,33
5192,5422,33
5192,5494,33
5192,5526,33
5192,5479,33
5192,5533,33
5192,5464,33
5192,5482,33
5192,5419,33
5192,5436,33
5192,5485,33
5192,5461,33
5192,5536,33
5192,5443,33
5192,5503,33
4996,4969,33
4996,5346,33
4996,5042,33
4996,5274,33
4996,5208,33
4996,5145,33
4996,5132,33
4996,4906,33
4996,4936,33
4996,5365,33
4996,5051,33
4996,4978,33
4996,5383,33
4996,5404,33
4996,5056,33
4996,5141,33
4996,4968,33
4996,5408,33
4996,5249,33
4996,5115,33
4996,5206,33
4996,5325,33
4996,5327,33
4996,5140,33
4996,5028,33
4996,5012,33
4996,4966,33
4996,5398,33
4996,5372,33
4996,5401,33
4996,4925,33
4996,5024,33
4996,5130,33
4996,5164,33
4996,5247,33
4996,5041,33
4996,5103,33
4996,5144,33
4996,5195,33
4996,5149,33
4996,4902,33
4996,5343,33
4996,5302,33
4996,5017,33
4996,5214,33
4996,5131,33
4996,5205,33
4996,5282,33
4996,5269,33
4996,5230,33
4996,4923,33
4996,5391,33
4996,5299,33
4996,4927,33
4996,5174,33
