ID	gene	h0_r	h0_alpha	h0_sigma	h0_theta	h1_r	h1_alpha	h1_sigma	h1_theta_T1	h1_theta_Met	h0	h1	lrt	p	q	signif
1708	BC017643	4.9067535	6.5330215	1.3568864	-1.8550432	13.185145	6.6731715	1.4986527	-1.6864910125732422	-1.9681726694107056	521.8524	520.415	2.874878	0.145985401459854	0.21036999748301033	False
3016	Cib1	48.548462	5.715822	1.9165044	-0.66050196	130.30101	5.598294	1.9043058	-0.8129372596740723	-0.5788520574569702	961.8203	960.3839	2.8728027	0.145985401459854	0.21036999748301033	False
3984	Cldn10	0.2265913	6.264947	2.1293082	-3.0837114	0.25672624	6.4070735	2.4449277	-3.607861280441284	-2.9323673248291016	214.07828	212.64172	2.873108	0.145985401459854	0.21036999748301033	False
3050	Fam134c	53.637455	6.5719733	0.6003728	-1.6771171	1036.8613	6.597718	0.79539317	-1.5393987894058228	-1.7654714584350586	565.0673	563.63135	2.8719482	0.14608539146085392	0.2104415204808371	False
2034	Mrpl49	53.840862	6.1468253	2.4285939	-0.56823415	95.40038	6.089698	2.3668447	-0.7122641205787659	-0.4839049577713012	1006.65405	1005.2209	2.866333	0.1464853514648535	0.2109449633947701	False
3443	Mier1	27.476938	6.1578712	2.3742235	0.068866014	14.008285	6.1121297	2.1547468	0.2420192509889602	-0.0021588890813291	1128.3223	1126.8964	2.8518066	0.14728527147285272	0.21202382000862954	False
4015	Ankrd12	8.85896	6.189822	3.8055642	-0.96607083	3.4424775	6.1732693	3.1532333	-0.7135910987854004	-0.9528909921646118	878.74084	877.3221	2.8375244	0.14828517148285172	0.21338971474753354	False
3370	Aamp	30.690178	5.6699843	2.0228665	1.4984223	186.32639	5.461899	2.1190479	1.44420325756073	1.5112767219543457	924.719	923.305	2.828003	0.14858514148585142	0.2137477818483212	False
3259	Rbpms	248.21944	1.6612446	2.1352165	-0.7891714	210.90152	1.5964067	2.0941484	-0.6178240180015564	-1.212653875350952	976.7274	975.3155	2.8238525	0.1486851314868513	0.21381801943687254	False
3238	Zfp593	103.424225	6.271525	2.304825	-0.44572663	129.66689	6.322529	2.278022	-0.6207695603370667	-0.3530212640762329	1033.3835	1031.9734	2.8203125	0.14908509149085092	0.21431943492957206	False
3306	Lurap1l	10.232309	6.1948905	2.5698426	-1.177807	8.888469	6.355857	2.5745497	-1.3568285703659058	-1.0837550163269043	802.15436	800.74585	2.8170166	0.1491850814918508	0.2143894276322024	False
1057	Apool	37.685913	6.5665784	0.68271714	-1.4310881	375.92078	6.482557	0.75362706	-1.2910431623458862	-1.512428641319275	650.25836	648.8524	2.8118896	0.14958504149585042	0.21481645649868003	False
3002	Npepps	44.397602	5.5005913	2.4779396	-0.44233492	9.252492	6.1575937	2.0961714	-0.2311756461858749	-0.4897743165493011	1019.03357	1017.6273	2.8125	0.14958504149585042	0.21481645649868003	False
1524	Acvr1	3.9378278	6.4937115	1.4984863	-1.8007241	6.659373	6.768488	1.6926212	-1.6375579833984375	-1.9232561588287356	537.68604	536.28876	2.7945557	0.1503849615038496	0.21589101824960066	False
2432	Apopt1	106.323296	6.2159023	1.8790992	-0.4269618	86.778	6.04785	1.8276753	-0.2814404964447021	-0.5042462944984436	1023.3701	1021.97656	2.7871094	0.15078492150784922	0.21639086091390863	False
2859	Pias1	6.173389	6.4737706	2.0770345	-1.3922487	6.5355144	6.309505	2.0698202	-1.2444401979446411	-1.4806106090545654	693.53577	692.14514	2.78125	0.15128487151284872	0.21703380640308784	False
2323	Chrnb1	1.7067028	6.4581103	1.8714479	-2.032707	1.6584895	6.498419	1.8578779	-2.28960394859314	-1.9131324291229248	487.5998	486.22543	2.7487183	0.1543845615438456	0.22140462686744364	False
3249	Crebbp	98.105965	6.3764787	2.0082226	-0.44106647	55.829914	6.5457177	1.7910335	-0.2893676161766052	-0.4971602857112884	1021.5197	1020.1463	2.7468262	0.15458454154584542	0.22161536848030464	False
3030	Prkag1	98.79421	6.2900906	1.8980222	-0.39629298	31.656368	6.2636213	1.724183	-0.2459127157926559	-0.4604223668575287	1033.6941	1032.323	2.7421875	0.15498450154984503	0.22211256240631083	False
1084	Tbx3	2.0677545	6.522137	2.1653695	-1.6626418	2.201549	6.915698	2.27457	-1.4576354026794434	-1.795344352722168	591.12256	589.75323	2.7386475	0.15548445155484453	0.22275266474038236	False
1368	Slc25a5	47.18067	3.6582584	11.560753	6.731755	64.44945	5.3082604	13.958067	6.2642693519592285	7.360628128051758	-11640.596	-11641.965	2.7382812	0.15558444155584442	0.22281952750578266	False
3763	Zc3h11a	40.330894	6.5655613	0.6213734	-1.7036934	1060.8148	6.518844	0.80195147	-1.578669548034668	-1.7850695848464966	556.2717	554.9059	2.7316895	0.15598440155984403	0.22331579791661121	False
3756	Rcl1	201.35422	6.4849567	1.049871	-0.5106043	644.5003	6.240762	0.8977143	-0.3575778603553772	-0.5828688740730286	985.016	983.65686	2.7182617	0.15678432156784322	0.22438413692877288	False
3396	Prmt5	60.49755	4.495079	2.4888709	-0.02046016	23.877707	5.0299573	2.3015642	-0.1102556809782981	0.0885705053806305	1124.8629	1123.5071	2.71167	0.1568843115688431	0.22445037249099464	False
1282	Tgfbr1	0.845219	6.354023	3.2059793	-2.3928738	0.96790963	6.3262053	3.2912877	-2.180604934692383	-2.5743520259857178	401.42062	400.06677	2.7077026	0.1573842615738426	0.2250005768653904	False
1737	Yipf4	53.23291	6.238424	1.5722833	0.7887373	164.15671	6.510994	1.702225	0.8929417133331299	0.7254996299743652	1159.9705	1158.6179	2.7050781	0.15748425157484253	0.2250005768653904	False
2674	Paip2	29.510273	5.7136335	2.6719942	3.4336207	21.32278	6.190078	2.3403234	3.639471054077149	3.324445962905884	-959.68115	-961.03296	2.7036133	0.15748425157484253	0.2250005768653904	False
3835	Gyg	11.109424	6.515649	1.7075043	-1.1767726	20.855719	6.4864383	1.7953445	-1.3340445756912231	-1.1173185110092163	761.63074	760.2783	2.704834	0.15748425157484253	0.2250005768653904	False
1659	9430038I01Rik	2.4296134	6.5021753	2.154926	-1.7964267	2.5622215	6.375558	2.0439265	-1.5876562595367432	-1.9087436199188232	550.2021	548.8536	2.6970215	0.15798420157984203	0.22563772330900883	False
1059	Rpl27	81.29551	5.6186175	10.785295	20.628675	47.15601	6.077283	9.059666	20.14822006225586	20.91405296325684	-51309.855	-51311.203	2.6953125	0.1581841815818418	0.22584615470806862	False
1446	Rtfdc1	22.182919	6.2979465	2.1188116	-0.05895956	7.4796166	6.2818165	1.4578085	0.150833249092102	-0.105783499777317	1113.6855	1112.3464	2.6782227	0.15978402159784022	0.22805239967806498	False
3042	Pknox1	7.0166755	6.3779087	2.6010973	-1.1494737	4.7790337	6.386398	2.2989712	-0.942272424697876	-1.209915041923523	792.6481	791.3096	2.677002	0.16008399160083991	0.22840252676678388	False
1200	Mesdc1	13.360178	6.573805	1.0056611	-1.5213176	88.37105	6.8462152	1.1188185	-1.3759121894836426	-1.6114723682403564	623.0923	621.7557	2.6732178	0.1601839816018398	0.22846718741095173	False
2988	Fam102a	0.2568917	6.5548677	1.7388284	-2.9960842	0.32170063	6.5369334	1.8949641	-2.7333130836486816	-3.240293025970459	221.33466	220.00027	2.6687622	0.16058394160583941	0.2289594991370873	False
3014	Brpf1	23.128185	6.4432607	1.7321205	-0.84581995	32.17928	6.325595	1.7821193	-0.7167556285858154	-0.9295970797538756	878.1175	876.7858	2.66333	0.1608839116088391	0.22930895859936515	False
2662	Fam126b	3.8455317	6.552551	2.258375	-1.9606696	4.296098	6.5543313	2.167315	-1.7530914545059204	-2.0685088634490967	508.57993	507.26404	2.631775	0.16398360163983602	0.2336472796634418	False
3154	Ndufa5	35.641487	6.378988	2.512665	1.5601958	275.79294	6.2424717	2.8256109	1.6251243352890017	1.5029256343841553	854.1373	852.82355	2.6275635	0.16428357164283572	0.23391517747714158	False
3740	Gstp1	59.130264	4.634012	2.2531345	0.006430001	7.1959968	5.8471556	1.5666034	0.2520135343074798	-0.0378231443464756	1127.7625	1126.4485	2.6279297	0.16428357164283572	0.23391517747714158	False
2099	Nr2c2ap	14.114759	6.224102	2.1919744	-1.0324862	108.802284	6.193171	2.081748	-1.157337665557861	-0.9474735260009766	842.82104	841.50806	2.6259766	0.16448355164483552	0.2341201506552342	False
3329	Epb41l5	1.8120652	6.528707	1.1327617	-2.7314534	3.4614308	6.4204383	1.5382597	-2.5151267051696777	-2.932833433151245	286.86853	285.55646	2.6241455	0.16468353164683533	0.2343249842533622	False
3783	Epn2	20.281103	6.523598	1.8085775	-0.8860558	39.824978	6.4173293	1.8400177	-0.7387318015098572	-0.9757784605026244	866.8824	865.5719	2.6209717	0.16518348165183483	0.23495635460279707	False
454	Ccnd1	7.43786	4.5664744	9.170957	1.3455572	7.0913486	5.184323	9.660229	1.05832040309906	1.611015558242798	-1430.4629	-1431.7601	2.5944824	0.16718328167183283	0.23755829109370602	False
2774	C77080	9.919744	6.5473704	0.7982073	-2.4291496	187.48874	6.452747	1.0885242	-2.241856575012207	-2.5696394443511963	352.43658	351.13855	2.5960693	0.16718328167183283	0.23755829109370602	False
3595	Tmem160	34.90657	6.199747	2.4588947	0.5673396	433.7899	6.306333	2.6566832	0.6332378387451172	0.5076466202735901	1157.3025	1156.0039	2.597168	0.16718328167183283	0.23755829109370602	False
3158	Mical2	0.72039336	6.455173	1.7032048	-2.5025222	0.7455532	6.5442715	1.8095267	-2.2627768516540527	-2.666345357894897	340.8853	339.5888	2.5930176	0.16748325167483252	0.237903639955515	False
2624	St6galnac5	0.6313523	6.06526	3.615719	-2.0962894	0.6415932	6.2842355	3.668347	-1.8917503356933596	-2.254504919052124	459.4546	458.16245	2.5842896	0.16778322167783222	0.23822884265053967	False
3802	Eid1	36.81531	5.8062363	2.0232763	0.21220233	31.35302	6.1982384	2.00336	0.346490204334259	0.1455343663692474	1156.7949	1155.5044	2.5810547	0.1678832116788321	0.23822884265053967	False
3850	Ltbp1	107.024574	1.915695	2.0847437	-0.028543727	322.1468	2.150388	2.1405206	0.1351376324892044	-0.3156219720840454	1091.9703	1090.6787	2.583252	0.1678832116788321	0.23822884265053967	False
2622	Gmppa	6.250171	6.459781	1.2731445	-1.6871567	12.439462	6.411652	1.4869828	-1.5321922302246094	-1.8056577444076536	570.34216	569.0535	2.5772705	0.1680831916808319	0.23843165581608844	False
3619	Ubn1	25.169863	6.2571125	2.3251617	-0.74908406	31.877966	5.9756393	2.270073	-0.5991312861442566	-0.8383797407150269	912.7788	911.4928	2.5720215	0.1685831416858314	0.23905970448085834	False
2326	Rrp7a	29.884653	6.5389466	1.261773	-0.9941977	80.02217	6.523222	1.2768615	-1.1517977714538574	-0.9198786616325378	824.1288	822.8436	2.5703125	0.16868313168683133	0.23912035526433792	False
3977	Trim24	8.924107	6.0618296	2.5656269	-0.99480724	8.69699	6.1101637	2.5308433	-0.8346349000930786	-1.0848270654678345	832.15045	830.8673	2.5662842	0.16898310168983102	0.23946435468355504	False
3614	Mmadhc	81.69632	5.8977036	1.8228312	-0.14082377	76.56051	6.1276536	1.7883413	-0.269489049911499	-0.0698153674602508	1099.5891	1098.307	2.564209	0.1690830916908309	0.2395248271782991	False
2274	4931406P16Rik	6.1594687	6.66679	2.1299284	-1.1975642	5.8984537	6.722897	2.067812	-1.0344092845916748	-1.279129981994629	752.076	750.79425	2.5634766	0.16918308169183083	0.23956449597166932	False
2714	Sec14l1	56.212093	6.613014	1.8580886	-0.6280526	65.75295	6.9041457	1.9029031	-0.4964721500873565	-0.7000867128372192	960.01855	958.73883	2.5594482	0.16928307169283072	0.23956449597166932	False
4116	Uchl1	2.7762837	1.5848525	3.5449138	-0.7580834	2.6741548	1.5944161	3.552355	-0.7426308393478394	-0.7873220443725586	737.378	736.09875	2.5584717	0.16928307169283072	0.23956449597166932	False
3950	Rps26-ps1	26.30289	6.152103	1.8918555	1.477546	26.915668	6.1631703	1.8871335	1.6156048774719238	1.4081413745880127	949.2608	947.9829	2.5557861	0.1693830616938306	0.23962485268060868	False
2690	Fam49a	4.833255	6.5503283	0.8468414	-2.6695867	60.929554	6.3178086	1.3181089	-2.4792304039001465	-2.844179153442383	298.52112	297.24588	2.550476	0.17018298170182983	0.24051223555358367	False
2760	Eif3g	90.09688	5.6398587	3.5262964	2.1453373	455.92734	6.0748053	3.7370489	2.014444351196289	2.2232987880706787	251.20496	249.92969	2.550537	0.17018298170182983	0.24051223555358367	False
3336	Tmem30a	90.23588	6.1484394	1.6636764	-0.30854356	105.275925	6.14757	1.4639184	-0.4352112412452698	-0.2302373051643371	1053.179	1051.9038	2.550293	0.17018298170182983	0.24051223555358367	False
4016	Rab3ip	7.359283	5.869685	2.202071	-1.39611	10.7521715	5.724799	2.3123462	-1.2444472312927246	-1.5138506889343262	703.4474	702.174	2.546753	0.17068293170682933	0.241137245301839	False
1221	Spata24	8.344507	6.5742035	1.4855584	-1.5157001	13.354821	6.434038	1.6461523	-1.6979222297668457	-1.453523874282837	641.4394	640.167	2.5447998	0.17078292170782922	0.24119696850862396	False
2468	Cdc25a	12.00578	6.407823	1.7412746	-1.2852504	14.737789	6.334024	1.773024	-1.4519681930541992	-1.2126585245132446	732.99536	731.7261	2.5385742	0.1708829117088291	0.24125665136189084	False
2687	Tuba1c	2.1504464	6.2124743	3.3714535	0.3589547	1.8718837	6.5530505	3.0143487	0.5843619108200073	0.2799632251262665	927.96045	926.69244	2.5360107	0.17128287171282872	0.24173965582165188	False
2488	Trp53i13	5.179429	6.5028296	2.0198746	-1.5164828	6.3095694	6.326629	2.0626497	-1.351672649383545	-1.6282672882080078	643.56836	642.30383	2.5290527	0.17178282171782822	0.24234084688697122	False
3140	Glg1	31.666492	5.95448	2.4672382	0.074558094	55.47318	5.8698974	2.5105643	0.1846932917833328	-0.0028192205354571	1131.1797	1129.9167	2.525879	0.1718828117188281	0.24234084688697122	False
3262	Lrpap1	26.60678	6.1816297	2.268396	-0.77140445	15.58447	6.541741	2.0980134	-0.6018478870391846	-0.8361754417419434	913.57684	912.3142	2.5252686	0.1718828117188281	0.24234084688697122	False
4147	Ctbp2	30.715132	4.7694035	2.2233508	-0.036614843	14.220792	5.396474	2.097956	-0.1618429571390152	0.080747090280056	1118.2827	1117.0216	2.5222168	0.17198280171982802	0.2424000433008976	False
2069	Trabd	182.27261	6.542314	0.5357924	-0.94554853	1084.0564	6.6487336	0.61678964	-0.8505265116691589	-0.998716413974762	824.9096	823.65247	2.5142822	0.17248275172482752	0.24302273076805603	False
2627	Ptpn6	0.62754494	6.543606	1.0803918	-2.8404005	0.7843143	6.261869	1.3504664	-2.590700626373291	-3.0473694801330566	262.4038	261.14938	2.50885	0.17318268173182683	0.24392666901156193	False
3474	Naa35	23.521223	6.1832237	1.8619211	-0.8424959	15.216315	6.783236	1.7912625	-0.989013671875	-0.7514221668243408	888.93494	887.68866	2.4925537	0.17378262173782622	0.2446892103242506	False
3049	Mea1	64.81734	5.78356	1.92053	0.15932089	98.076164	5.659646	1.9608887	0.0187678523361682	0.228598803281784	1154.1581	1152.9122	2.4916992	0.1738826117388261	0.2447475360244373	False
3924	Slc35e4	102.78617	5.977733	2.4535189	-0.44617495	190.18182	6.2754445	2.5467975	-0.3203124105930328	-0.5238991975784302	1031.993	1030.749	2.488037	0.17398260173982602	0.24480582244805824	False
2792	Taf11	52.642742	5.7200003	1.8750675	0.039310146	94.23859	6.2658906	1.8707318	0.1479752659797668	-0.0143644679337739	1136.8855	1135.6455	2.4799805	0.17478252174782521	0.24582375263987227	False
1060	Echdc2	0.9913217	6.2033653	2.881903	-2.6531305	1.3695674	5.9779305	3.0187016	-2.4448022842407227	-2.860146999359131	339.95807	338.71942	2.477295	0.17488251174882513	0.24582375263987227	False
3870	Tpst2	32.458656	3.2917738	2.6018379	0.6991983	13.448075	4.931384	2.7694619	0.9190560579299928	0.5967546701431274	1075.6394	1074.3995	2.4797363	0.17488251174882513	0.24582375263987227	False
3568	Fkbp1b	0.20081566	6.5430365	1.9320902	-2.8307314	0.20458049	6.41966	1.6767993	-2.490109443664551	-3.034176588058472	246.99554	245.76495	2.4611816	0.17668233176682333	0.24818671074069062	False
3680	Ak2	18.608725	4.840909	2.8034256	2.0009766	8.67937	5.8279147	2.0932336	1.8460086584091189	2.141301155090332	428.14404	426.9132	2.46167	0.17668233176682333	0.24818671074069062	False
906	Fzd2	18.837227	5.5541596	3.2268953	-0.6373284	6.517761	6.219079	3.0689607	-0.762180745601654	-0.4813710749149322	979.64276	978.41394	2.4576416	0.17698230176982302	0.24852454270701962	False
2267	Sp3	38.85352	6.213815	1.733887	-0.7094773	23.269289	6.186354	1.5890968	-0.5554168820381165	-0.7785690426826477	927.4795	926.25134	2.4562988	0.1770822917708229	0.2485814233490994	False
2977	Edc4	15.50259	6.542064	0.92368466	-1.561152	139.44691	6.5201592	1.2096022	-1.735467553138733	-1.5110074281692505	608.7631	607.53986	2.4465332	0.1780821917808219	0.2498172136462084	False
4090	Penk	1.2441471	3.510424	9.553831	-2.0422356	0.9300541	3.597852	9.008905	-1.8651739358901975	-1.6640576124191284	352.4569	351.2339	2.446045	0.1780821917808219	0.2498172136462084	False
2784	Acot7	53.85943	5.37814	3.2973528	-0.43919572	87.37446	5.8464847	3.4472659	-0.6012111902236938	-0.3457790613174438	1059.574	1058.3542	2.4394531	0.17898210178982102	0.25099537026163155	False
2394	Zdhhc18	3.9907348	6.576823	0.9309775	-2.4079216	21.331411	6.6721716	1.3640165	-2.240042924880981	-2.563490390777588	356.99884	355.78452	2.42865	0.17968203179682032	0.25189238875508624	False
1968	Pyurf	68.66171	6.2027783	2.2192588	-0.6013172	212.2026	5.9266586	2.16514	-0.7458428144454956	-0.5236046314239502	983.59576	982.3887	2.4141846	0.18038196180381963	0.25278880562647965	False
2028	Ap2m1	110.358154	6.2671914	2.575519	1.2830229	410.8893	6.350789	2.689126	1.163334608078003	1.3430851697921753	970.9444	969.7384	2.4119873	0.1807819218078192	0.2532601157554927	False
3407	Cep83	2.5774338	6.177517	2.2624748	-1.8718805	3.8760924	5.9481235	2.5422697	-1.73057758808136	-2.036557912826538	542.38354	541.1781	2.4108887	0.18088191180881913	0.2532601157554927	False
1176	Cry1	3.5348132	6.4045334	1.9553359	-1.727812	3.7130663	6.336903	2.0053742	-1.540116548538208	-1.8480875492095947	576.2414	575.037	2.4088135	0.18098190180981902	0.2532601157554927	False
3417	Aebp1	2.2656124	5.996855	4.3480396	2.2615063	2.1055512	5.9634724	3.8970518	2.068245649337769	2.390780448913574	-11.465706	-12.6686	2.4057884	0.1810818918108189	0.2532601157554927	False
3487	Znrf1	96.05856	6.0070233	1.7025583	-0.13735113	257.95334	5.9767737	1.7193407	-0.265477567911148	-0.0735881030559539	1099.4382	1098.2346	2.4072266	0.1810818918108189	0.2532601157554927	False
4150	Pcbp2	34.010727	3.612092	3.7380688	6.0349765	20.150545	4.6739554	3.3798656	6.129929542541504	5.993231773376465	-5765.2607	-5766.463	2.4042969	0.1810818918108189	0.2532601157554927	False
2454	Gtf2ird1	10.904451	6.5045238	1.1929734	-1.4302702	54.1438	6.4357204	1.389821	-1.296902060508728	-1.5310227870941162	656.56586	655.3655	2.4007568	0.18138186181381863	0.2535947810371188	False
3389	Bcat2	3.678074	6.421068	1.3593762	-1.8623389	7.9289236	6.335559	1.6752087	-1.7440083026885986	-1.983553171157837	513.9422	512.74805	2.3883057	0.18268173182681732	0.2553267415733343	False
4159	Ube2e3	12.634589	6.590646	2.5255718	2.1210425	10.503013	6.573531	2.2381642	2.177367687225342	2.1006197929382324	384.81448	383.62112	2.3867188	0.1827817218278172	0.2553810817514036	False
1608	1810022K09Rik	9.196714	5.140713	2.6437807	0.29979512	7.533134	6.091987	2.682761	0.1273201256990432	0.4356094002723694	1122.9104	1121.7227	2.3754883	0.18398160183981602	0.2569716290403045	False
1628	Dennd6a	6.663219	6.545937	0.8723706	-2.228526	81.82931	6.653043	1.3432081	-2.101144552230835	-2.3606762886047363	401.9964	400.80972	2.373352	0.1840815918408159	0.2570253833286902	False
2949	Setbp1	0.8164587	6.5629215	1.2620933	-2.6396594	1.0808407	6.526797	1.5060065	-2.4349284172058105	-2.828735113143921	298.8986	297.71277	2.371643	0.1842815718428157	0.25721866691086404	False
3675	Zxdc	6.8285747	6.6617475	2.5218885	-1.1192251	7.5738015	6.662702	2.5520592	-0.9939889907836914	-1.1941916942596436	788.6012	787.4167	2.3690186	0.18438156184381563	0.2572723028198015	False
4031	Ubxn4	37.117252	5.998703	2.7965407	1.3761699	115.862946	5.964675	2.9955144	1.410131335258484	1.338117599487305	924.8777	923.695	2.3653564	0.18468153184681532	0.25760484699193636	False
4051	Tmem243	13.686851	5.8054094	2.4011493	-0.9495113	41.233433	5.771236	2.608887	-1.13149094581604	-0.9013680219650269	857.77234	856.5908	2.363037	0.18488151184881513	0.2577977437491486	False
3823	Sepp1	0.59690505	6.275483	3.020739	0.6477476	0.5987401	6.009202	2.803475	0.9222599267959596	0.4729460179805755	753.7044	752.52356	2.3616943	0.18498150184981502	0.25785113283201366	False
2112	Cntrl	1.254446	6.4593816	1.9565005	-2.2696176	1.1568997	6.6687512	1.9375505	-2.058023452758789	-2.382176399230957	419.34122	418.16107	2.3602905	0.1850814918508149	0.2579044863102886	False
2250	Fmnl2	7.4859905	6.2125425	2.4165769	-1.2231187	5.2061224	6.49567	2.139749	-1.0367305278778076	-1.2712182998657229	757.90094	756.7262	2.3494873	0.1865813418658134	0.2597346527838888	False
3061	4932422M17Rik	0.7304127	6.501315	2.00957	-2.5418656	1.2012182	6.4915514	2.9321566	-2.956331253051758	-2.5703670978546143	342.12994	340.9548	2.3502808	0.1865813418658134	0.2597346527838888	False
4152	H1f0	1.2579488	6.417449	3.0226493	0.9320374	1.2006351	6.3387527	2.7331464	0.8393552899360657	1.0174652338027954	719.7366	718.5613	2.350586	0.1865813418658134	0.2597346527838888	False
2918	Trnt1	59.05295	6.0565033	2.394772	0.3660042	205.96884	5.9273596	2.4150472	0.2247528731822967	0.4379233717918396	1162.4532	1161.2792	2.3481445	0.1867813218678132	0.2599264549069568	False
2308	Rcc1	116.21951	6.9111967	3.5678844	-0.3506052	302.8327	7.036971	3.571921	-0.5246744751930237	-0.2511797845363617	1076.5748	1075.4032	2.3432617	0.1872812718728127	0.2605354311439695	False
2043	Zfp787	51.71434	6.382943	1.7033372	0.44654438	104.387794	6.1916423	1.7125622	0.5732870697975159	0.3805442750453949	1176.3921	1175.2227	2.3388672	0.18758124187581243	0.2608313495221811	False
2167	Man1b1	9.351059	6.518746	1.0938629	-1.6396452	96.54656	6.733695	1.3000269	-1.526957869529724	-1.7238866090774536	585.3587	584.18976	2.3378906	0.18768123187681232	0.2608313495221811	False
2377	Cpsf6	38.345375	6.452519	1.9149569	0.7660551	80.84412	6.4734826	1.6326971	0.6830708384513855	0.8241693377494812	1158.3982	1157.2292	2.3378906	0.18768123187681232	0.2608313495221811	False
2701	Mrps33	24.528324	6.1601167	2.1159122	2.2468133	25.68457	5.984722	2.1205418	2.084259510040283	2.340598821640014	303.39825	302.2341	2.328308	0.18838116188381163	0.26171704638046833	False
3730	Hecw2	8.199756	6.5687594	0.82242155	-3.163039	79.008766	6.609349	1.101012	-2.921518087387085	-3.3442673683166504	208.65692	207.49292	2.328003	0.18848115188481152	0.2617689377622557	False
2231	Fam214b	0.3204321	6.54583	1.4745942	-2.7512074	0.4245971	6.5342846	1.7378861	-2.513345956802368	-2.99914026260376	260.16205	258.99994	2.3242188	0.18858114188581143	0.2618207946647196	False
2052	Ireb2	6.809926	6.5572176	0.89870757	-2.0253131	52.753483	6.554532	1.3562073	-1.9002739191055296	-2.149010181427002	460.09064	458.9303	2.3206787	0.1887811218878112	0.2620113943437938	False
3613	Eprs	4.174794	6.553174	2.678495	1.9389092	4.1835227	6.601524	2.6592073	1.804008960723877	2.017073392868042	542.5315	541.37445	2.314087	0.18948105189481051	0.2628955231966843	False
2875	Atg12	6.7222266	6.4150114	1.84533	-0.6828529	7.038565	6.9084187	1.9527873	-0.5555098056793213	-0.758277416229248	931.3207	930.165	2.3114014	0.1897810218978102	0.26322432476300994	False
3283	Prdm2	3.3017511	6.56046	1.6586255	-1.6362438	3.2112298	6.760518	1.5708255	-1.4582115411758425	-1.7249982357025146	587.1775	586.02594	2.3031006	0.19088091190880913	0.2646620208582991	False
3228	Blmh	14.893337	5.975921	2.453065	-1.0083336	7.041863	6.14828	2.1691787	-0.8423589468002319	-1.0432664155960083	847.73267	846.5839	2.2974854	0.1912808719128087	0.2651286115169577	False
3231	Ext2	64.09837	6.4333587	1.8374311	-0.320153	52.311337	6.262178	1.5186709	-0.1806786656379699	-0.3719157874584198	1050.0042	1048.8591	2.290039	0.19198080191980801	0.2660105342250921	False
2406	Btd	1.3106314	6.5035954	1.8641299	-2.2453225	1.5830512	6.38657	1.9657292	-2.043662071228028	-2.3969955444335938	412.00464	410.86014	2.2890015	0.19208079192080793	0.26606086491118874	False
2413	Dut	4.3029456	6.5792875	3.6569421	3.5767553	3.8154051	6.588267	2.8618538	3.496456384658813	3.623755216598511	-1818.7393	-1819.8828	2.2871094	0.1922807719228077	0.26624961758297333	False
2852	Uso1	5.6928544	6.3019266	1.5990101	-1.5442674	12.530004	6.401053	1.7546196	-1.4266048669815063	-1.637285232543945	625.88403	624.7416	2.284912	0.1927807219278072	0.26676511156831334	False
3726	Git2	5.0598793	6.4597254	1.8567225	-1.4977751	11.88924	6.4008703	2.0088768	-1.6857236623764038	-1.44198477268219	646.5957	645.4536	2.2841797	0.1927807219278072	0.26676511156831334	False
3775	Bmp2k	0.5027089	6.5182104	2.0661762	-2.7572625	0.5819399	6.530243	2.2694535	-3.0638504028320312	-2.669064283370972	294.33743	293.20096	2.2729492	0.193980601939806	0.26833662214711995	False
3966	Slco3a1	5.3203487	5.182687	2.6908646	-1.3626069	32.229443	5.267235	2.9770718	-1.5653105974197388	-1.3442038297653198	734.7807	733.6494	2.2625732	0.195980401959804	0.27101326928855757	False
3423	Maf1	24.136984	5.732443	2.2093248	1.5876333	26.246449	5.6594567	2.2288485	1.6672425270080566	1.541900873184204	873.8362	872.70605	2.260254	0.19608039196080393	0.27106184518828963	False
1773	Psen1	11.4835	6.490641	1.2857183	-1.4153868	34.235546	6.43081	1.5301433	-1.2993605136871338	-1.5154610872268677	663.90594	662.77924	2.253418	0.19638036196380362	0.2713867502138675	False
3300	Rb1cc1	7.9112625	6.214128	2.729486	-1.1032939	5.0478845	6.0991135	2.428603	-0.9134965538978576	-1.1557743549346924	798.3786	797.2526	2.2519531	0.1964803519648035	0.2714351705325335	False
2262	Stc2	1.1437886	6.5546703	1.4239182	-2.528139	1.6583527	6.692848	1.6036938	-2.328073024749756	-2.6858012676239014	330.77237	329.64746	2.249817	0.19658034196580343	0.2714835588483452	False
2999	Sh3bp5	0.6389244	6.547488	1.2668302	-2.8101296	0.7127011	6.7224336	1.3966514	-3.1261000633239746	-2.68958592414856	268.14404	267.02252	2.243042	0.196980301969803	0.27194604622788465	False
3762	Rrp15	45.666653	6.5104914	1.7417165	0.994754	90.501236	6.3638372	1.7787057	0.9009017944335938	1.0387274026870728	1114.3647	1113.2439	2.2416992	0.19718028197180282	0.27213223195514	False
3808	Maea	113.6043	6.3080616	1.6267163	-0.21012004	47.740658	6.1677885	1.4900554	-0.3216913342475891	-0.1414298862218856	1082.7112	1081.5927	2.2370605	0.1974802519748025	0.2724562472772201	False
2343	Rabgap1	4.061986	6.4331975	1.965569	-1.557696	5.0303364	6.5123334	2.0647643	-1.416069507598877	-1.6613496541976929	624.5316	623.4148	2.2336426	0.19818018198180182	0.27333167673331676	False
